SUBID,ses,analysis,stats,TCK,tck_mean,tck_std,tck_min,tck_max,tck_count
24CAMINO3931,T01,AL_07,86.8164215 7.32776165 60.5217056 109.51918 3745 ,R_Area_9_Middle,86.81642149999999,7.32776165,60.5217056,109.51918,3745
24CAMINO3931,T01,AL_07,74.8586884 5.137537 60.4679298 92.1490173 1953 ,R_Area_10r,74.8586884,5.137537,60.46792979999999,92.1490173,1953
24CAMINO3931,T01,AL_07,85.0026245 5.26247263 70.3205872 100.921356 1427 ,R_Area_10v,85.0026245,5.26247263,70.32058719999999,100.921356,1427
24CAMINO3931,T01,AL_07,35.2607918 2.57826257 28.5895958 42.2222404 684 ,R_Area_25,35.26079179999999,2.57826257,28.589595799999998,42.2222404,684
24CAMINO3931,T01,AL_07,75.9431686 6.24003839 58.3758316 94.5241013 1298 ,R_Area_p32,75.94316859999999,6.24003839,58.3758316,94.5241013,1298
24CAMINO3931,T01,AL_07,100.566895 9.10636616 81.6727142 127.175911 78 ,R_Area_s32,100.566895,9.10636616,81.6727142,127.17591100000001,78
24CAMINO3931,T01,AL_07,87.2410431 4.09917545 74.9926682 100.589745 3194 ,R_Area_10d,87.2410431,4.09917545,74.9926682,100.589745,3194
24CAMINO3931,T01,AL_07,78.7197952 7.00732327 61.4309349 101.374634 3347 ,R_Area_posterior_10p,78.71979520000001,7.00732327,61.43093489999999,101.374634,3347
24CAMINO3931,T01,AL_07,75.2187958 4.33850908 64.093071 89.6499557 2868 ,R_Area_anterior_10p,75.2187958,4.33850908,64.093071,89.6499557,2868
24CAMINO3931,T01,AL_07,82.0330353 3.8849268 70.3183136 94.0496521 2042 ,R_Polar_10p,82.0330353,3.8849267999999997,70.3183136,94.04965209999999,2042
24CAMINO3931,T01,AL_07,74.0725098 6.14874935 54.383564 92.6248932 3387 ,R_Area_11l,74.0725098,6.14874935,54.383564,92.6248932,3387
24CAMINO3931,T01,AL_07,76.2554626 4.60482502 60.3920212 91.3088684 3519 ,R_Area_anterior_47r,76.25546259999999,4.60482502,60.39202120000001,91.3088684,3519
24CAMINO3931,T01,AL_07,64.9215622 5.02153206 53.0914459 81.7779388 2355 ,R_Area_47m,64.9215622,5.02153206,53.091445900000004,81.77793879999999,2355
24CAMINO3931,T01,AL_07,70.9211197 6.9959693 51.8334808 92.9133911 2931 ,R_Area_47s,70.9211197,6.9959693,51.8334808,92.9133911,2931
24CAMINO3931,T01,AL_07,61.0747643 10.6411276 43.5953445 89.9338226 1056 ,R_Area_13l,61.07476429999999,10.641127599999999,43.5953445,89.93382259999998,1056
24CAMINO3931,T01,AL_07,74.8728333 6.12218857 54.7970276 92.6047287 1006 ,R_Orbital_Frontal_Complex,74.8728333,6.12218857,54.79702760000001,92.6047287,1006
24CAMINO3931,T01,AL_07,26.7398376 4.09778595 20.1752758 41.6192017 3072 ,R_posterior_OFC_Complex,26.739837599999998,4.09778595,20.1752758,41.619201700000005,3072
24CAMINO3931,T01,AL_07,66.3126373 4.80564213 53.1049652 82.2432175 3289 ,R_Area_44,66.3126373,4.80564213,53.1049652,82.2432175,3289
24CAMINO3931,T01,AL_07,77.3388748 8.4159193 57.0875359 101.20005 4042 ,R_Area_45,77.3388748,8.4159193,57.08753589999999,101.20005,4042
24CAMINO3931,T01,AL_07,78.059021 4.96891403 63.7140579 92.9286652 3479 ,R_Area_47l,78.059021,4.96891403,63.7140579,92.9286652,3479
24CAMINO3931,T01,AL_07,75.0709457 4.42810678 63.350563 88.5809402 3944 ,R_Area_posterior_47r,75.07094570000001,4.42810678,63.350563,88.5809402,3944
24CAMINO3931,T01,AL_07,72.2786789 5.70285082 57.176754 90.9199371 3516 ,R_Area__IFSa,72.27867890000002,5.70285082,57.176754,90.9199371,3516
24CAMINO3931,T01,AL_07,60.2594185 7.37961578 44.213829 84.2600479 4126 ,R_Area_IFSp,60.2594185,7.37961578,44.213829,84.2600479,4126
24CAMINO3931,T01,AL_07,54.8467636 5.13725901 43.8239899 73.9132843 3215 ,R_Area_IFJa,54.8467636,5.13725901,43.8239899,73.9132843,3215
24CAMINO3931,T01,AL_07,62.3913612 6.98049355 42.9170837 87.503952 602 ,R_Area_IFJp,62.391361200000006,6.98049355,42.917083700000006,87.503952,602
24CAMINO3931,T01,AL_07,85.5264664 4.29126358 73.6157913 99.7039566 3499 ,R_Area_9_anterior,85.5264664,4.29126358,73.6157913,99.7039566,3499
24CAMINO3931,T01,AL_07,79.6068954 4.72687864 64.1164932 94.2841644 3783 ,R_Area_9_Posterior,79.6068954,4.72687864,64.11649320000001,94.28416440000001,3783
24CAMINO3931,T01,AL_07,65.8582993 6.10147476 47.7725258 85.608696 4014 ,R_Area_8Ad,65.8582993,6.10147476,47.7725258,85.608696,4014
24CAMINO3931,T01,AL_07,74.2323227 5.07773113 57.8015175 89.3444748 3748 ,R_Area_9-46d,74.23232270000001,5.07773113,57.8015175,89.3444748,3748
24CAMINO3931,T01,AL_07,76.3962708 5.13195515 61.8039017 92.3301697 3627 ,R_Area_anterior_9-46v,76.3962708,5.13195515,61.8039017,92.3301697,3627
24CAMINO3931,T01,AL_07,67.9291992 5.21511126 50.1242065 84.6478577 4001 ,R_Area_46,67.92919920000001,5.21511126,50.1242065,84.6478577,4001
24CAMINO3931,T01,AL_07,66.9389114 5.27195978 46.8855171 83.6332855 4085 ,R_Area_posterior_9-46v,66.9389114,5.27195978,46.8855171,83.6332855,4085
24CAMINO3931,T01,AL_07,60.3173409 6.03264904 41.8730698 79.9915619 4580 ,R_Area_8C,60.3173409,6.03264904,41.873069799999996,79.99156190000001,4580
24CAMINO3931,T01,AL_07,68.4511566 4.66493702 55.1007462 83.6041412 3868 ,R_Area_8Av,68.4511566,4.66493702,55.1007462,83.6041412,3868
24CAMINO3931,T01,AL_07,60.7916756 4.14679766 48.2304916 73.7913971 3583 ,R_Inferior_6-8_Transitional_Area,60.791675600000005,4.14679766,48.2304916,73.79139709999998,3583
24CAMINO3931,T01,AL_07,69.4966812 6.67679453 53.1114349 89.692543 4589 ,R_Superior_6-8_Transitional_Area,69.4966812,6.67679453,53.11143489999999,89.692543,4589
24CAMINO3931,T01,AL_07,75.4013367 5.52901793 59.736969 92.6044083 4463 ,R_Superior_Frontal_Language_Area,75.4013367,5.52901793,59.736968999999995,92.6044083,4463
24CAMINO3931,T01,AL_07,77.9700775 4.94516611 63.6475868 94.5193787 3666 ,R_Area_8B_Lateral,77.9700775,4.94516611,63.6475868,94.5193787,3666
TOT7520,T01,AL_07,112.110374 19.0535469 79.0831985 187.22731 646 ,L_RetroSplenial_Complex,112.110374,19.053546899999997,79.0831985,187.22731000000002,646
TOT7520,T01,AL_07,140.365524 17.2061081 102.622726 198.19017 305 ,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,140.365524,17.2061081,102.622726,198.19017,305
TOT7520,T01,AL_07,203.411224 5.90186834 196.100296 213.189407 6 ,L_Entorhinal_Cortex,203.411224,5.90186834,196.100296,213.189407,6
TOT7520,T01,AL_07,61.5595856 6.18001509 47.7627945 82.0355148 2082 ,ctx_lh_G_and_S_cingul-Ant,61.559585600000005,6.18001509,47.7627945,82.03551479999999,2082
TOT7520,T01,AL_07,15.5539503 2.96500587 10.0021267 25.9397545 6070 ,Left-MammillaryBody,15.5539503,2.96500587,10.0021267,25.939754500000003,6070
TOT7520,T01,AL_07,45.2603302 7.34862995 26.8605766 67.1074371 4004 ,Left-Basal-nucleus_AND_Left-Lateral-nucleus,45.260330200000006,7.34862995,26.8605766,67.1074371,4004
TOT7520,T01,AL_07,69.2435455 8.92839241 43.5001183 97.1005478 2929 ,L_Area_TG_dorsal,69.2435455,8.92839241,43.5001183,97.1005478,2929
TOT7520,T01,AL_07,73.8875656 6.11639166 56.4196053 92.9597244 3559 ,L_Area_8BM,73.8875656,6.11639166,56.41960529999999,92.95972440000001,3559
TOT7520,T01,AL_07,83.5981216 6.62110949 62.7863007 103.929482 4457 ,L_Area_9_Middle,83.59812159999998,6.62110949,62.7863007,103.929482,4457
TOT7520,T01,AL_07,76.122818 6.29050922 55.8597412 97.6122665 2664 ,L_Area_10r,76.12281800000001,6.29050922,55.8597412,97.6122665,2664
TOT7520,T01,AL_07,82.8886414 5.08096457 67.2954636 98.5285187 2340 ,L_Area_10v,82.88864140000001,5.08096457,67.29546359999999,98.5285187,2340
TOT7520,T01,AL_07,85.4558105 31.9142265 26.3165607 142.683502 352 ,L_Area_25,85.4558105,31.9142265,26.3165607,142.683502,352
TOT7520,T01,AL_07,69.8960953 5.05780268 55.1325111 86.7068024 3267 ,L_Area_p32,69.8960953,5.05780268,55.1325111,86.70680240000002,3267
TOT7520,T01,AL_07,54.7938881 5.24030733 41.9384995 69.0211105 692 ,L_Area_s32,54.793888100000004,5.24030733,41.9384995,69.02111049999999,692
TOT7520,T01,AL_07,83.3738174 5.0910306 69.7766571 99.7844238 3742 ,L_Area_10d,83.37381740000001,5.0910306,69.7766571,99.7844238,3742
TOT7520,T01,AL_07,78.1492691 8.02388287 56.5384293 101.546898 4425 ,L_Area_posterior_10p,78.1492691,8.02388287,56.5384293,101.546898,4425
TOT7520,T01,AL_07,75.6718063 5.41640997 59.1313057 92.0111771 3524 ,L_Area_anterior_10p,75.6718063,5.41640997,59.131305700000006,92.0111771,3524
TOT7520,T01,AL_07,80.5842896 4.96230984 68.3959427 95.9449692 2571 ,L_Polar_10p,80.58428959999999,4.96230984,68.3959427,95.9449692,2571
TOT7520,T01,AL_07,73.8985367 7.20134354 55.1566849 93.9598846 3009 ,L_Area_11l,73.89853670000001,7.20134354,55.156684899999995,93.9598846,3009
TOT7520,T01,AL_07,75.5132446 4.65498877 58.3719063 90.6615524 3727 ,L_Area_anterior_47r,75.5132446,4.65498877,58.3719063,90.6615524,3727
TOT7520,T01,AL_07,71.0394363 6.43297338 52.7924843 92.6947098 3286 ,L_Area_47m,71.0394363,6.43297338,52.7924843,92.6947098,3286
TOT7520,T01,AL_07,73.0037003 8.17184162 49.7335701 97.9934921 3785 ,L_Area_47s,73.0037003,8.17184162,49.7335701,97.9934921,3785
TOT7520,T01,AL_07,60.3467178 7.52509832 42.840416 87.2376175 1569 ,L_Area_13l,60.34671779999999,7.52509832,42.840416,87.2376175,1569
TOT7520,T01,AL_07,70.525528 11.0387259 42.117115 105.507507 1334 ,L_Orbital_Frontal_Complex,70.52552800000001,11.038725900000001,42.117115000000005,105.507507,1334
TOT7520,T01,AL_07,40.6589737 15.3105736 22.8863945 82.9675064 2953 ,L_posterior_OFC_Complex,40.658973700000004,15.3105736,22.8863945,82.9675064,2953
TOT7520,T01,AL_07,58.7121086 4.343153 47.5659523 72.6970673 3906 ,L_Area_44,58.7121086,4.343153,47.5659523,72.6970673,3906
TOT7520,T01,AL_07,76.8690872 6.84222507 57.5035744 98.4958267 3275 ,L_Area_45,76.8690872,6.84222507,57.5035744,98.4958267,3275
TOT7520,T01,AL_07,76.8497467 7.23626995 55.8395004 98.5336609 3686 ,L_Area_47l,76.84974670000001,7.23626995,55.8395004,98.5336609,3686
TOT7520,T01,AL_07,72.5746689 4.61212635 56.1253548 87.6518021 4172 ,L_Area_posterior_47r,72.5746689,4.61212635,56.1253548,87.6518021,4172
TOT7520,T01,AL_07,74.5846863 5.517138 57.0403366 91.5851135 3153 ,L_Area__IFSa,74.5846863,5.517138,57.0403366,91.5851135,3153
TOT7520,T01,AL_07,63.6191788 8.92312908 46.0901108 96.219101 2965 ,L_Area_IFSp,63.61917879999999,8.92312908,46.0901108,96.219101,2965
TOT7520,T01,AL_07,53.520359 4.07787323 43.188839 68.6490021 1608 ,L_Area_IFJa,53.520359,4.07787323,43.188839,68.64900209999999,1608
TOT7520,T01,AL_07,58.494915 5.8362937 44.4739342 76.3115082 1031 ,L_Area_IFJp,58.494915,5.836293700000001,44.4739342,76.3115082,1031
TOT7520,T01,AL_07,76.418541 5.58755255 60.7318344 94.0498276 4160 ,L_Area_9_anterior,76.418541,5.58755255,60.731834400000004,94.0498276,4160
TOT7520,T01,AL_07,75.0768738 4.90157843 59.161808 91.5221786 3010 ,L_Area_9_Posterior,75.0768738,4.90157843,59.16180799999999,91.52217859999999,3010
TOT7520,T01,AL_07,67.0305557 7.56887054 48.4604073 90.6397324 4139 ,L_Area_8Ad,67.03055570000001,7.56887054,48.4604073,90.6397324,4139
TOT7520,T01,AL_07,69.3527603 3.85125589 55.4840012 81.2865982 3826 ,L_Area_9-46d,69.3527603,3.85125589,55.4840012,81.28659820000001,3826
TOT7520,T01,AL_07,74.4045258 5.17922831 60.3805084 90.6484985 4460 ,L_Area_anterior_9-46v,74.40452579999999,5.17922831,60.380508400000004,90.6484985,4460
TOT7520,T01,AL_07,72.1755829 5.20978451 52.1087112 89.6129684 3396 ,L_Area_46,72.17558290000001,5.20978451,52.1087112,89.6129684,3396
TOT7520,T01,AL_07,69.1906509 6.5077157 47.8296127 90.6650467 1989 ,L_Area_posterior_9-46v,69.19065090000001,6.5077157,47.829612700000006,90.6650467,1989
TOT7520,T01,AL_07,65.2590027 7.70490265 45.8016243 89.3012161 3760 ,L_Area_8C,65.2590027,7.70490265,45.80162429999999,89.30121609999999,3760
TOT7520,T01,AL_07,67.2495575 4.83965731 54.7279854 83.3235168 3272 ,L_Area_8Av,67.2495575,4.83965731,54.727985399999994,83.3235168,3272
TOT7520,T01,AL_07,61.3729782 6.36608553 44.1877556 83.4640045 3095 ,L_Inferior_6-8_Transitional_Area,61.3729782,6.36608553,44.1877556,83.4640045,3095
TOT7520,T01,AL_07,74.7054749 5.61873913 59.7518234 93.2737656 2826 ,L_Superior_6-8_Transitional_Area,74.70547490000001,5.61873913,59.75182339999999,93.27376559999999,2826
TOT7520,T01,AL_07,75.9663239 6.65586996 58.7115059 97.5932922 3748 ,L_Superior_Frontal_Language_Area,75.9663239,6.65586996,58.7115059,97.59329220000001,3748
TOT7520,T01,AL_07,80.7396698 5.51207352 66.0233841 97.7751999 3625 ,L_Area_8B_Lateral,80.7396698,5.51207352,66.0233841,97.7751999,3625
TOT7520,T01,AL_07,108.858665 17.744875 76.3565674 169.10321 527 ,R_RetroSplenial_Complex,108.85866499999999,17.744875,76.35656740000002,169.10321000000002,527
TOT7520,T01,AL_07,126.153313 16.5354996 90.6220474 186.631927 447 ,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,126.15331299999998,16.535499599999998,90.6220474,186.631927,447
TOT7520,T01,AL_07,200.929596 12.5657797 183.879623 217.85817 11 ,R_Entorhinal_Cortex,200.929596,12.565779699999998,183.879623,217.85817000000003,11
TOT7520,T01,AL_07,62.2402153 8.01212692 40.541275 82.6955643 1937 ,ctx_rh_G_and_S_cingul-Ant,62.240215299999996,8.01212692,40.541275,82.69556429999999,1937
TOT7520,T01,AL_07,17.88978 4.08849049 10.0071793 30.9231129 6659 ,Right-MammillaryBody,17.88978,4.08849049,10.0071793,30.923112899999996,6659
TOT7520,T01,AL_07,41.4945946 3.98381281 29.2059135 55.373909 3531 ,Right-Basal-nucleus_AND_Right-Lateral-nucleus,41.4945946,3.98381281,29.2059135,55.373909,3531
TOT7520,T01,AL_07,66.3055725 5.08604002 51.1172104 82.5155945 2033 ,R_Area_TG_dorsal,66.3055725,5.08604002,51.1172104,82.51559449999999,2033
TOT7520,T01,AL_07,77.0600281 5.8484726 58.9834747 96.7535858 3388 ,R_Area_8BM,77.0600281,5.848472599999999,58.983474699999995,96.7535858,3388
TOT7520,T01,AL_07,86.5613251 6.59190083 66.4542694 106.604355 3870 ,R_Area_9_Middle,86.56132509999999,6.59190083,66.4542694,106.604355,3870
TOT7520,T01,AL_07,70.2898712 9.60599232 47.2010345 99.2638397 3477 ,R_Area_10r,70.28987120000001,9.60599232,47.2010345,99.2638397,3477
TOT7520,T01,AL_07,76.765976 8.73190117 52.4906998 101.181282 2422 ,R_Area_10v,76.765976,8.73190117,52.4906998,101.181282,2422
TOT7520,T01,AL_07,30.6593246 4.8823247 20.0044956 41.1796379 939 ,R_Area_25,30.659324600000005,4.882324700000001,20.004495600000002,41.179637899999996,939
TOT7520,T01,AL_07,79.8857117 6.190938 62.1388931 99.2868576 926 ,R_Area_p32,79.8857117,6.190938,62.1388931,99.28685759999999,926
TOT7520,T01,AL_07,66.3011475 19.2436523 44.5959625 110.51474 96 ,R_Area_s32,66.3011475,19.2436523,44.5959625,110.51473999999999,96
TOT7520,T01,AL_07,84.880127 4.47092628 72.0272141 99.6271439 3658 ,R_Area_10d,84.880127,4.47092628,72.0272141,99.62714390000001,3658
TOT7520,T01,AL_07,77.6817322 6.22002411 59.8608055 96.2563095 3767 ,R_Area_posterior_10p,77.6817322,6.22002411,59.860805500000005,96.2563095,3767
TOT7520,T01,AL_07,76.6717148 5.10574293 62.1090622 92.5610046 3518 ,R_Area_anterior_10p,76.67171479999999,5.10574293,62.1090622,92.5610046,3518
TOT7520,T01,AL_07,82.5172348 5.54060173 65.6744537 99.8794479 2613 ,R_Polar_10p,82.5172348,5.54060173,65.6744537,99.8794479,2613
TOT7520,T01,AL_07,71.5133362 5.09143782 55.7986946 88.2876205 2492 ,R_Area_11l,71.51333620000001,5.09143782,55.7986946,88.2876205,2492
TOT7520,T01,AL_07,74.5074158 4.60942888 58.0765495 89.1777649 3473 ,R_Area_anterior_47r,74.50741579999999,4.60942888,58.0765495,89.17776490000001,3473
TOT7520,T01,AL_07,66.1211243 6.60166883 48.5333366 86.2959671 883 ,R_Area_47m,66.1211243,6.60166883,48.533336600000005,86.2959671,883
TOT7520,T01,AL_07,64.0338974 5.33394241 48.5499039 82.0391693 2682 ,R_Area_47s,64.03389739999999,5.33394241,48.5499039,82.0391693,2682
TOT7520,T01,AL_07,57.3875275 12.8157568 38.8622589 107.708008 1115 ,R_Area_13l,57.387527500000004,12.8157568,38.8622589,107.708008,1115
TOT7520,T01,AL_07,65.248291 7.86421156 44.8589439 90.2942963 1396 ,R_Orbital_Frontal_Complex,65.24829100000001,7.86421156,44.8589439,90.2942963,1396
TOT7520,T01,AL_07,38.7710571 13.5749893 20.0085964 90.5953903 2978 ,R_posterior_OFC_Complex,38.7710571,13.5749893,20.0085964,90.59539029999999,2978
TOT7520,T01,AL_07,59.5571594 3.56728268 49.3963242 72.3855133 3606 ,R_Area_44,59.5571594,3.56728268,49.3963242,72.38551329999999,3606
TOT7520,T01,AL_07,73.9870529 5.96369219 56.7886391 92.7125473 4417 ,R_Area_45,73.98705290000001,5.96369219,56.788639100000005,92.7125473,4417
TOT7520,T01,AL_07,74.3491287 5.31547213 59.4500847 91.1534882 3459 ,R_Area_47l,74.3491287,5.31547213,59.450084700000005,91.1534882,3459
TOT7520,T01,AL_07,74.447258 4.64044619 61.0828934 88.6037369 3389 ,R_Area_posterior_47r,74.44725799999999,4.64044619,61.0828934,88.6037369,3389
TOT7520,T01,AL_07,69.6117706 6.31988955 52.1605797 89.3033752 4473 ,R_Area__IFSa,69.61177059999999,6.31988955,52.1605797,89.3033752,4473
TOT7520,T01,AL_07,64.241127 5.63221312 47.764061 81.7250443 4358 ,R_Area_IFSp,64.241127,5.63221312,47.764061,81.7250443,4358
TOT7520,T01,AL_07,54.5410995 3.6182456 44.7505341 66.792099 1241 ,R_Area_IFJa,54.5410995,3.6182456,44.7505341,66.792099,1241
TOT7520,T01,AL_07,60.6410179 10.956459 42.1645737 94.4789658 837 ,R_Area_IFJp,60.6410179,10.956458999999999,42.164573700000005,94.4789658,837
TOT7520,T01,AL_07,81.0943375 4.40197039 68.4057312 95.6082916 3948 ,R_Area_9_anterior,81.0943375,4.40197039,68.4057312,95.6082916,3948
TOT7520,T01,AL_07,79.1564102 4.85020018 63.6949768 94.3735275 3637 ,R_Area_9_Posterior,79.15641020000001,4.85020018,63.69497679999999,94.37352750000001,3637
TOT7520,T01,AL_07,69.696167 7.26067114 52.0757484 92.9073563 4009 ,R_Area_8Ad,69.696167,7.26067114,52.0757484,92.9073563,4009
TOT7520,T01,AL_07,70.3623276 5.5173955 49.5065193 87.7527084 4980 ,R_Area_9-46d,70.3623276,5.5173955,49.506519299999994,87.7527084,4980
TOT7520,T01,AL_07,74.5574341 5.27975798 58.2040405 91.7273026 3722 ,R_Area_anterior_9-46v,74.5574341,5.27975798,58.204040500000005,91.7273026,3722
TOT7520,T01,AL_07,66.0181885 5.45346355 50.8259506 83.4972763 3997 ,R_Area_46,66.01818850000001,5.45346355,50.8259506,83.4972763,3997
TOT7520,T01,AL_07,68.0850754 5.47926569 49.3708916 85.3418579 3991 ,R_Area_posterior_9-46v,68.08507540000001,5.47926569,49.3708916,85.34185790000001,3991
TOT7520,T01,AL_07,63.3272476 7.43665886 41.6186829 85.9193115 5013 ,R_Area_8C,63.3272476,7.43665886,41.618682899999996,85.91931149999999,5013
TOT7520,T01,AL_07,69.0802231 5.34768391 53.8015938 85.6352615 4315 ,R_Area_8Av,69.0802231,5.34768391,53.8015938,85.6352615,4315
TOT7520,T01,AL_07,68.4268951 5.37455702 53.4289627 85.6526871 3929 ,R_Inferior_6-8_Transitional_Area,68.42689509999998,5.37455702,53.4289627,85.6526871,3929
TOT7520,T01,AL_07,78.0350723 7.55911207 56.3724937 101.947174 3058 ,R_Superior_6-8_Transitional_Area,78.0350723,7.55911207,56.37249370000001,101.947174,3058
TOT7520,T01,AL_07,83.8314743 7.64766455 62.4729042 107.656967 3623 ,R_Superior_Frontal_Language_Area,83.8314743,7.64766455,62.4729042,107.656967,3623
TOT7520,T01,AL_07,81.5921097 4.77626991 66.3949356 96.5105438 3638 ,R_Area_8B_Lateral,81.59210970000001,4.77626991,66.3949356,96.5105438,3638
17CAMINO6835,T01,AL_07,182.651031 7.38590145 165.374054 197.116684 238 ,L_RetroSplenial_Complex,182.65103100000002,7.38590145,165.374054,197.11668400000002,238
17CAMINO6835,T01,AL_07,183.738937 6.69187737 167.962051 198.916946 208 ,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,183.73893700000002,6.69187737,167.962051,198.916946,208
17CAMINO6835,T01,AL_07,nan nan nan nan 1 ,L_Entorhinal_Cortex,,,,,1
17CAMINO6835,T01,AL_07,41.5028648 11.715312 26.2715816 76.7230225 1351 ,ctx_lh_G_and_S_cingul-Ant,41.5028648,11.715311999999999,26.271581599999998,76.7230225,1351
17CAMINO6835,T01,AL_07,19.8479958 4.07559586 10.3014355 32.8616104 5440 ,Left-MammillaryBody,19.8479958,4.07559586,10.3014355,32.861610399999996,5440
17CAMINO6835,T01,AL_07,39.8651352 5.24985933 26.5180454 56.7918892 4027 ,Left-Basal-nucleus_AND_Left-Lateral-nucleus,39.865135200000005,5.24985933,26.5180454,56.7918892,4027
17CAMINO6835,T01,AL_07,68.3225021 6.12849665 51.7221718 88.2198486 2637 ,L_Area_TG_dorsal,68.3225021,6.12849665,51.7221718,88.21984859999999,2637
17CAMINO6835,T01,AL_07,76.8117065 6.36430931 60.3304062 98.6756287 3849 ,L_Area_8BM,76.8117065,6.36430931,60.330406200000006,98.6756287,3849
17CAMINO6835,T01,AL_07,79.5828323 5.18839836 65.3907318 97.8606949 3008 ,L_Area_9_Middle,79.58283229999999,5.18839836,65.3907318,97.8606949,3008
17CAMINO6835,T01,AL_07,80.5748062 6.86088943 60.112114 101.557495 2621 ,L_Area_10r,80.5748062,6.86088943,60.112114,101.55749499999999,2621
17CAMINO6835,T01,AL_07,84.9369965 6.40611506 64.3209 105.003387 2493 ,L_Area_10v,84.93699649999999,6.40611506,64.3209,105.00338700000002,2493
17CAMINO6835,T01,AL_07,39.8042412 12.4226389 22.9105511 93.8870544 3028 ,L_Area_25,39.8042412,12.4226389,22.910551100000003,93.88705440000001,3028
17CAMINO6835,T01,AL_07,73.5383377 5.50763702 56.7728348 93.3183823 2739 ,L_Area_p32,73.5383377,5.50763702,56.7728348,93.3183823,2739
17CAMINO6835,T01,AL_07,62.2731171 7.41570759 44.9031181 104.16214 1932 ,L_Area_s32,62.2731171,7.41570759,44.90311810000001,104.16214000000001,1932
17CAMINO6835,T01,AL_07,89.6931534 5.46568441 72.3327866 106.21302 3555 ,L_Area_10d,89.69315340000001,5.46568441,72.33278659999999,106.21302,3555
17CAMINO6835,T01,AL_07,80.8136673 6.76061678 63.069706 101.936821 3281 ,L_Area_posterior_10p,80.81366729999999,6.76061678,63.069706000000004,101.936821,3281
17CAMINO6835,T01,AL_07,83.7115784 5.40227222 66.4506683 100.349083 2865 ,L_Area_anterior_10p,83.71157840000001,5.40227222,66.45066829999999,100.349083,2865
17CAMINO6835,T01,AL_07,79.5587387 5.46621847 63.4508324 96.9373627 2692 ,L_Polar_10p,79.55873869999999,5.46621847,63.4508324,96.9373627,2692
17CAMINO6835,T01,AL_07,67.5270081 6.24510288 49.8117867 87.0362701 3869 ,L_Area_11l,67.52700809999999,6.24510288,49.811786700000006,87.03627009999998,3869
17CAMINO6835,T01,AL_07,77.3888855 5.66423512 61.5538292 94.5514297 3543 ,L_Area_anterior_47r,77.3888855,5.66423512,61.5538292,94.5514297,3543
17CAMINO6835,T01,AL_07,68.3007202 5.70708656 50.8090973 85.6035461 3422 ,L_Area_47m,68.3007202,5.70708656,50.8090973,85.60354609999999,3422
17CAMINO6835,T01,AL_07,71.7074203 6.54289246 52.7207794 93.5898361 3508 ,L_Area_47s,71.7074203,6.54289246,52.7207794,93.58983609999999,3508
17CAMINO6835,T01,AL_07,58.6634064 6.42308044 42.5407143 78.6233444 3739 ,L_Area_13l,58.6634064,6.42308044,42.5407143,78.62334440000001,3739
17CAMINO6835,T01,AL_07,68.1166916 9.46654415 40.1799736 93.289711 2605 ,L_Orbital_Frontal_Complex,68.1166916,9.46654415,40.179973600000004,93.289711,2605
17CAMINO6835,T01,AL_07,33.0080376 7.35789251 20.1575146 53.8609314 4025 ,L_posterior_OFC_Complex,33.0080376,7.35789251,20.157514600000003,53.8609314,4025
17CAMINO6835,T01,AL_07,84.1803131 14.4330854 52.7834473 115.135338 1134 ,L_Area_44,84.18031309999999,14.4330854,52.7834473,115.13533799999999,1134
17CAMINO6835,T01,AL_07,74.6660767 6.48062563 54.5129814 94.9795303 3084 ,L_Area_45,74.6660767,6.48062563,54.5129814,94.9795303,3084
17CAMINO6835,T01,AL_07,77.7006989 6.61801767 54.9239349 98.6186676 3825 ,L_Area_47l,77.7006989,6.61801767,54.92393489999999,98.6186676,3825
17CAMINO6835,T01,AL_07,79.359375 4.25157881 64.3937225 93.6336441 2582 ,L_Area_posterior_47r,79.359375,4.25157881,64.3937225,93.6336441,2582
17CAMINO6835,T01,AL_07,73.8238373 6.56975985 58.7181511 94.5456772 2670 ,L_Area__IFSa,73.82383730000001,6.56975985,58.71815110000001,94.5456772,2670
17CAMINO6835,T01,AL_07,68.1482544 7.74943352 53.9130707 93.5280533 701 ,L_Area_IFSp,68.14825440000001,7.74943352,53.913070700000006,93.5280533,701
17CAMINO6835,T01,AL_07,58.9037056 4.31613731 45.0814171 74.713501 440 ,L_Area_IFJa,58.903705599999995,4.31613731,45.0814171,74.71350100000001,440
17CAMINO6835,T01,AL_07,57.609993 11.414566 40.5637665 87.0087662 606 ,L_Area_IFJp,57.609993,11.414566,40.5637665,87.0087662,606
17CAMINO6835,T01,AL_07,78.7651215 5.02378988 64.9607544 94.5987167 4367 ,L_Area_9_anterior,78.76512149999999,5.02378988,64.9607544,94.5987167,4367
17CAMINO6835,T01,AL_07,78.9961319 5.08262968 66.018158 95.3267899 3559 ,L_Area_9_Posterior,78.99613190000001,5.08262968,66.018158,95.32678990000001,3559
17CAMINO6835,T01,AL_07,69.1785583 4.22096539 57.7805099 83.7093048 3136 ,L_Area_8Ad,69.17855829999999,4.22096539,57.78050989999999,83.7093048,3136
