SUBID,TCK,noise,ses
TOT4250F,L_Area_IFJa,142.81,T01
TOT4250F,L_Area_IFJp,141.904,T01
TOT4250F,L_Area_9_anterior,142.487,T01
TOT4250F,L_Area_9_Posterior,139.694,T01
TOT4250F,L_Area_8Ad,137.748,T01
TOT4250F,L_Area_9-46d,142.198,T01
TOT4250F,L_Area_anterior_9-46v,142.202,T01
TOT4250F,L_Area_46,137.957,T01
TOT4250F,L_Area_posterior_9-46v,139.098,T01
TOT4250F,L_Area_8C,138.782,T01
TOT4250F,L_Area_8Av,137.4,T01
TOT4250F,L_Inferior_6-8_Transitional_Area,138.963,T01
TOT4250F,L_Superior_6-8_Transitional_Area,141.251,T01
TOT4250F,L_Superior_Frontal_Language_Area,138.316,T01
TOT4250F,L_Area_8B_Lateral,139.77,T01
TOT4250F,R_RetroSplenial_Complex,145.484,T01
TOT4250F,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,144.778,T01
TOT4250F,R_Entorhinal_Cortex,153.862,T01
TOT4250F,ctx_rh_G_and_S_cingul-Ant,147.009,T01
TOT4250F,Right-MammillaryBody,175.182,T01
TOT4250F,Right-Basal-nucleus_AND_Right-Lateral-nucleus,156.499,T01
TOT4250F,R_Area_TG_dorsal,144.394,T01
TOT4250F,R_Area_8BM,138.342,T01
TOT4250F,R_Area_9_Middle,144.725,T01
TOT4250F,R_Area_10r,147.551,T01
TOT4250F,R_Area_10v,149.443,T01
TOT4250F,R_Area_25,166.075,T01
TOT4250F,R_Area_p32,146.683,T01
TOT4250F,R_Area_s32,150.481,T01
TOT4250F,R_Area_10d,144.503,T01
TOT4250F,R_Area_posterior_10p,144.639,T01
TOT4250F,R_Area_anterior_10p,144.701,T01
TOT4250F,R_Polar_10p,143.571,T01
TOT4250F,R_Area_11l,145.206,T01
TOT4250F,R_Area_anterior_47r,142.149,T01
TOT4250F,R_Area_47m,146.946,T01
TOT4250F,R_Area_47s,151.733,T01
TOT4250F,R_Area_13l,150.136,T01
TOT4250F,R_Orbital_Frontal_Complex,141.056,T01
TOT4250F,R_posterior_OFC_Complex,171.112,T01
TOT4250F,R_Area_44,146.049,T01
TOT4250F,R_Area_45,143.621,T01
TOT4250F,R_Area_47l,142.023,T01
TOT4250F,R_Area_posterior_47r,143.528,T01
TOT4250F,R_Area__IFSa,143.103,T01
TOT4250F,R_Area_IFSp,141.932,T01
TOT4250F,R_Area_IFJa,141.861,T01
TOT4250F,R_Area_IFJp,139.47,T01
TOT4250F,R_Area_9_anterior,143.868,T01
TOT4250F,R_Area_9_Posterior,139.392,T01
TOT4250F,R_Area_8Ad,137.702,T01
TOT4250F,R_Area_9-46d,141.779,T01
TOT4250F,R_Area_anterior_9-46v,142.384,T01
TOT4250F,R_Area_46,137.582,T01
TOT4250F,R_Area_posterior_9-46v,136.963,T01
TOT4250F,R_Area_8C,136.067,T01
TOT4250F,R_Area_8Av,136.724,T01
TOT4250F,R_Inferior_6-8_Transitional_Area,137.984,T01
TOT4250F,R_Superior_6-8_Transitional_Area,139.768,T01
TOT4250F,R_Superior_Frontal_Language_Area,139.516,T01
TOT4250F,R_Area_8B_Lateral,138.106,T01
TOT4391F,L_RetroSplenial_Complex,133.184,T01
TOT4391F,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,133.038,T01
TOT4391F,L_Entorhinal_Cortex,143.384,T01
TOT4391F,ctx_lh_G_and_S_cingul-Ant,136.236,T01
TOT4391F,Left-MammillaryBody,143.384,T01
TOT4391F,Left-Basal-nucleus_AND_Left-Lateral-nucleus,148.551,T01
TOT4391F,L_Area_TG_dorsal,153.15,T01
TOT4391F,L_Area_8BM,134.241,T01
TOT4391F,L_Area_9_Middle,135.949,T01
TOT4391F,L_Area_10r,140.422,T01
TOT4391F,L_Area_10v,140.501,T01
TOT4391F,L_Area_25,144.249,T01
TOT4391F,L_Area_p32,137.695,T01
TOT4391F,L_Area_s32,139.679,T01
TOT4391F,L_Area_10d,134.149,T01
TOT4391F,L_Area_posterior_10p,135.7,T01
TOT4391F,L_Area_anterior_10p,136.95,T01
TOT4391F,L_Polar_10p,135.362,T01
TOT4391F,L_Area_11l,140.26,T01
TOT4391F,L_Area_anterior_47r,136.015,T01
TOT4391F,L_Area_47m,137.851,T01
TOT4391F,L_Area_47s,144.006,T01
TOT4391F,L_Area_13l,139.434,T01
TOT4391F,L_Orbital_Frontal_Complex,144.512,T01
TOT4391F,L_posterior_OFC_Complex,151.76,T01
TOT4391F,L_Area_44,130.961,T01
TOT4391F,L_Area_45,131.267,T01
TOT4391F,L_Area_47l,137.204,T01
TOT4391F,L_Area_posterior_47r,132.491,T01
TOT4391F,L_Area__IFSa,132.574,T01
TOT4391F,L_Area_IFSp,132.421,T01
TOT4391F,L_Area_IFJa,132.493,T01
TOT4391F,L_Area_IFJp,132.036,T01
TOT4391F,L_Area_9_anterior,131.431,T01
TOT4391F,L_Area_9_Posterior,132.193,T01
TOT4391F,L_Area_8Ad,133.751,T01
TOT4391F,L_Area_9-46d,130.24,T01
TOT4391F,L_Area_anterior_9-46v,128.272,T01
TOT4391F,L_Area_46,126.859,T01
TOT4391F,L_Area_posterior_9-46v,130.275,T01
TOT4391F,L_Area_8C,133.678,T01
TOT4391F,L_Area_8Av,129.736,T01
TOT4391F,L_Inferior_6-8_Transitional_Area,130.448,T01
TOT4391F,L_Superior_6-8_Transitional_Area,130.022,T01
TOT4391F,L_Superior_Frontal_Language_Area,130.772,T01
TOT4391F,L_Area_8B_Lateral,129.976,T01
TOT4391F,R_RetroSplenial_Complex,132.68,T01
TOT4391F,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,132.547,T01
TOT4391F,R_Entorhinal_Cortex,153.627,T01
TOT4391F,ctx_rh_G_and_S_cingul-Ant,140.651,T01
TOT4391F,Right-MammillaryBody,148.617,T01
TOT4391F,Right-Basal-nucleus_AND_Right-Lateral-nucleus,149.779,T01
TOT4391F,R_Area_TG_dorsal,147.158,T01
TOT4391F,R_Area_8BM,135.031,T01
TOT4391F,R_Area_9_Middle,137.369,T01
TOT4391F,R_Area_10r,142.201,T01
TOT4391F,R_Area_10v,142.356,T01
TOT4391F,R_Area_25,145.094,T01
TOT4391F,R_Area_p32,141.939,T01
TOT4391F,R_Area_s32,141.176,T01
TOT4391F,R_Area_10d,136.035,T01
TOT4391F,R_Area_posterior_10p,136.134,T01
TOT4391F,R_Area_anterior_10p,139.765,T01
TOT4391F,R_Polar_10p,141.449,T01
TOT4391F,R_Area_11l,142.116,T01
TOT4391F,R_Area_anterior_47r,138.331,T01
TOT4391F,R_Area_47m,139.963,T01
TOT4391F,R_Area_47s,141.394,T01
TOT4391F,R_Area_13l,140.811,T01
TOT4391F,R_Orbital_Frontal_Complex,146.47,T01
TOT4391F,R_posterior_OFC_Complex,146.88,T01
TOT4391F,R_Area_44,135.408,T01
TOT4391F,R_Area_45,134.737,T01
TOT4391F,R_Area_47l,140.515,T01
TOT4391F,R_Area_posterior_47r,137.385,T01
TOT4391F,R_Area__IFSa,134.891,T01
TOT4391F,R_Area_IFSp,132.376,T01
TOT4391F,R_Area_IFJa,134.242,T01
TOT4391F,R_Area_IFJp,134.079,T01
TOT4391F,R_Area_9_anterior,132.872,T01
TOT4391F,R_Area_9_Posterior,133.465,T01
TOT4391F,R_Area_8Ad,134.331,T01
TOT4391F,R_Area_9-46d,132.969,T01
TOT4391F,R_Area_anterior_9-46v,133.179,T01
TOT4391F,R_Area_46,129.349,T01
TOT4391F,R_Area_posterior_9-46v,130.305,T01
TOT4391F,R_Area_8C,132.876,T01
TOT4391F,R_Area_8Av,129.172,T01
TOT4391F,R_Inferior_6-8_Transitional_Area,130.648,T01
TOT4391F,R_Superior_6-8_Transitional_Area,130.066,T01
TOT4391F,R_Superior_Frontal_Language_Area,130.535,T01
TOT4391F,R_Area_8B_Lateral,131.6,T01
TOT4670F,L_RetroSplenial_Complex,147.311,T01
TOT4670F,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,144.456,T01
TOT4670F,L_Entorhinal_Cortex,148.619,T01
TOT4670F,ctx_lh_G_and_S_cingul-Ant,152.92,T01
TOT4670F,Left-MammillaryBody,174.642,T01
TOT4670F,Left-Basal-nucleus_AND_Left-Lateral-nucleus,162.154,T01
TOT4670F,L_Area_TG_dorsal,144.817,T01
TOT4670F,L_Area_8BM,138.578,T01
TOT4670F,L_Area_9_Middle,146.013,T01
TOT4670F,L_Area_10r,154.732,T01
TOT4670F,L_Area_10v,153.768,T01
TOT4670F,L_Area_25,160.33,T01
TOT4670F,L_Area_p32,153.075,T01
TOT4670F,L_Area_s32,156.329,T01
TOT4670F,L_Area_10d,149.264,T01
TOT4670F,L_Area_posterior_10p,150.295,T01
TOT4670F,L_Area_anterior_10p,149.406,T01
TOT4670F,L_Polar_10p,149.844,T01
TOT4670F,L_Area_11l,149.987,T01
TOT4670F,L_Area_anterior_47r,149.019,T01
TOT4670F,L_Area_47m,152.892,T01
TOT4670F,L_Area_47s,152.484,T01
TOT4670F,L_Area_13l,151.163,T01
TOT4670F,L_Orbital_Frontal_Complex,146.89,T01
TOT4670F,L_posterior_OFC_Complex,156.078,T01
TOT4670F,L_Area_44,149.783,T01
TOT4670F,L_Area_45,153.611,T01
TOT4670F,L_Area_47l,152.059,T01
TOT4670F,L_Area_posterior_47r,150.782,T01
TOT4670F,L_Area__IFSa,146.451,T01
TOT4670F,L_Area_IFSp,143.53,T01
TOT4670F,L_Area_IFJa,141.337,T01
TOT4670F,L_Area_IFJp,140.781,T01
TOT4670F,L_Area_9_anterior,148.05,T01
TOT4670F,L_Area_9_Posterior,140.7,T01
TOT4670F,L_Area_8Ad,138.372,T01
TOT4670F,L_Area_9-46d,145.192,T01
TOT4670F,L_Area_anterior_9-46v,147.799,T01
TOT4670F,L_Area_46,138.328,T01
TOT4670F,L_Area_posterior_9-46v,140.616,T01
TOT4670F,L_Area_8C,137.682,T01
TOT4670F,L_Area_8Av,136.238,T01
TOT4670F,L_Inferior_6-8_Transitional_Area,139.378,T01
TOT4670F,L_Superior_6-8_Transitional_Area,140.569,T01
TOT4670F,L_Superior_Frontal_Language_Area,138.055,T01
TOT4670F,L_Area_8B_Lateral,139.594,T01
TOT4670F,R_RetroSplenial_Complex,138.196,T01
TOT4670F,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,137.894,T01
TOT4670F,R_Entorhinal_Cortex,144.786,T01
TOT4670F,ctx_rh_G_and_S_cingul-Ant,147.724,T01
TOT4670F,Right-MammillaryBody,158.154,T01
TOT4670F,Right-Basal-nucleus_AND_Right-Lateral-nucleus,151.543,T01
TOT4670F,R_Area_TG_dorsal,143.817,T01
TOT4670F,R_Area_8BM,137.323,T01
TOT4670F,R_Area_9_Middle,142.875,T01
TOT4670F,R_Area_10r,149.197,T01
TOT4670F,R_Area_10v,147.254,T01
TOT4670F,R_Area_25,155.332,T01
TOT4670F,R_Area_p32,148.344,T01
TOT4670F,R_Area_s32,149.862,T01
TOT4670F,R_Area_10d,144.881,T01
TOT4670F,R_Area_posterior_10p,145.102,T01
TOT4670F,R_Area_anterior_10p,142.964,T01
TOT4670F,R_Polar_10p,142.596,T01
TOT4670F,R_Area_11l,144.676,T01
TOT4670F,R_Area_anterior_47r,141.993,T01
TOT4670F,R_Area_47m,147.4,T01
TOT4670F,R_Area_47s,149.606,T01
TOT4670F,R_Area_13l,144.652,T01
TOT4670F,R_Orbital_Frontal_Complex,138.486,T01
TOT4670F,R_posterior_OFC_Complex,153.672,T01
TOT4670F,R_Area_44,147.855,T01
TOT4670F,R_Area_45,146.329,T01
TOT4670F,R_Area_47l,144.187,T01
TOT4670F,R_Area_posterior_47r,143.17,T01
TOT4670F,R_Area__IFSa,142.711,T01
TOT4670F,R_Area_IFSp,142.321,T01
TOT4670F,R_Area_IFJa,142.388,T01
TOT4670F,R_Area_IFJp,143.005,T01
TOT4670F,R_Area_9_anterior,143.849,T01
TOT4670F,R_Area_9_Posterior,139.091,T01
TOT4670F,R_Area_8Ad,137.35,T01
TOT4670F,R_Area_9-46d,141.313,T01
TOT4670F,R_Area_anterior_9-46v,140.522,T01
TOT4670F,R_Area_46,136.713,T01
TOT4670F,R_Area_posterior_9-46v,136.876,T01
TOT4670F,R_Area_8C,137.488,T01
TOT4670F,R_Area_8Av,133.902,T01
TOT4670F,R_Inferior_6-8_Transitional_Area,137.159,T01
TOT4670F,R_Superior_6-8_Transitional_Area,136.94,T01
TOT4670F,R_Superior_Frontal_Language_Area,136.959,T01
TOT4670F,R_Area_8B_Lateral,138.785,T01
TOT4919F,L_RetroSplenial_Complex,150.55,T01
TOT4919F,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,150.019,T01
TOT4919F,L_Entorhinal_Cortex,168.578,T01
TOT4919F,ctx_lh_G_and_S_cingul-Ant,155.663,T01
TOT4919F,Left-MammillaryBody,274.673,T01
TOT4919F,Left-Basal-nucleus_AND_Left-Lateral-nucleus,196.364,T01
TOT4919F,L_Area_TG_dorsal,162.027,T01
TOT4919F,L_Area_8BM,148.19,T01
TOT4919F,L_Area_9_Middle,157.391,T01
TOT4919F,L_Area_10r,167.415,T01
TOT4919F,L_Area_10v,163.525,T01
TOT4919F,L_Area_25,186.364,T01
TOT4919F,L_Area_p32,166.029,T01
TOT4919F,L_Area_s32,177.868,T01
TOT4919F,L_Area_10d,155.783,T01
TOT4919F,L_Area_posterior_10p,156.585,T01
TOT4919F,L_Area_anterior_10p,157.726,T01
TOT4919F,L_Polar_10p,155.25,T01
TOT4919F,L_Area_11l,148.681,T01
TOT4919F,L_Area_anterior_47r,148.814,T01
TOT4919F,L_Area_47m,164.867,T01
TOT4919F,L_Area_47s,165.884,T01
TOT4919F,L_Area_13l,160.406,T01
TOT4919F,L_Orbital_Frontal_Complex,157.83,T01
TOT4919F,L_posterior_OFC_Complex,187.57,T01
TOT4919F,L_Area_44,147.707,T01
TOT4919F,L_Area_45,152.761,T01
TOT4919F,L_Area_47l,156.278,T01
TOT4919F,L_Area_posterior_47r,157.987,T01
TOT4919F,L_Area__IFSa,153.889,T01
TOT4919F,L_Area_IFSp,147.362,T01
TOT4919F,L_Area_IFJa,150.228,T01
TOT4919F,L_Area_IFJp,157.838,T01
TOT4919F,L_Area_9_anterior,157.227,T01
TOT4919F,L_Area_9_Posterior,155.299,T01
TOT4919F,L_Area_8Ad,152.467,T01
TOT4919F,L_Area_9-46d,155.122,T01
TOT4919F,L_Area_anterior_9-46v,157.195,T01
TOT4919F,L_Area_46,151.309,T01
TOT4919F,L_Area_posterior_9-46v,150.63,T01
TOT4919F,L_Area_8C,144.275,T01
TOT4919F,L_Area_8Av,146.886,T01
TOT4919F,L_Inferior_6-8_Transitional_Area,146.42,T01
TOT4919F,L_Superior_6-8_Transitional_Area,149.987,T01
TOT4919F,L_Superior_Frontal_Language_Area,146.765,T01
TOT4919F,L_Area_8B_Lateral,148.99,T01
TOT4919F,R_RetroSplenial_Complex,148.808,T01
TOT4919F,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,148.433,T01
TOT4919F,R_Entorhinal_Cortex,155.522,T01
TOT4919F,ctx_rh_G_and_S_cingul-Ant,151.185,T01
TOT4919F,Right-MammillaryBody,249.674,T01
TOT4919F,Right-Basal-nucleus_AND_Right-Lateral-nucleus,191.778,T01
TOT4919F,R_Area_TG_dorsal,155.362,T01
TOT4919F,R_Area_8BM,146.998,T01
TOT4919F,R_Area_9_Middle,156.357,T01
TOT4919F,R_Area_10r,161.816,T01
TOT4919F,R_Area_10v,163.047,T01
TOT4919F,R_Area_25,179.414,T01
TOT4919F,R_Area_p32,157.381,T01
TOT4919F,R_Area_s32,173.393,T01
TOT4919F,R_Area_10d,155.348,T01
TOT4919F,R_Area_posterior_10p,153.39,T01
TOT4919F,R_Area_anterior_10p,151.039,T01
TOT4919F,R_Polar_10p,151.383,T01
TOT4919F,R_Area_11l,143.539,T01
TOT4919F,R_Area_anterior_47r,146.547,T01
TOT4919F,R_Area_47m,159.751,T01
TOT4919F,R_Area_47s,158.243,T01
TOT4919F,R_Area_13l,164.484,T01
TOT4919F,R_Orbital_Frontal_Complex,158.56,T01
TOT4919F,R_posterior_OFC_Complex,180.838,T01
TOT4919F,R_Area_44,148.445,T01
TOT4919F,R_Area_45,153.015,T01
TOT4919F,R_Area_47l,148.969,T01
TOT4919F,R_Area_posterior_47r,154.15,T01
TOT4919F,R_Area__IFSa,152.496,T01
TOT4919F,R_Area_IFSp,151.165,T01
TOT4919F,R_Area_IFJa,143.634,T01
TOT4919F,R_Area_IFJp,144.34,T01
TOT4919F,R_Area_9_anterior,152.189,T01
TOT4919F,R_Area_9_Posterior,152.66,T01
TOT4919F,R_Area_8Ad,150.296,T01
TOT4919F,R_Area_9-46d,150.258,T01
TOT4919F,R_Area_anterior_9-46v,154.031,T01
TOT4919F,R_Area_46,150.407,T01
TOT4919F,R_Area_posterior_9-46v,147.908,T01
TOT4919F,R_Area_8C,150.271,T01
TOT4919F,R_Area_8Av,149.645,T01
TOT4919F,R_Inferior_6-8_Transitional_Area,151.29,T01
TOT4919F,R_Superior_6-8_Transitional_Area,149.565,T01
TOT4919F,R_Superior_Frontal_Language_Area,145.799,T01
TOT4919F,R_Area_8B_Lateral,149.412,T01
TOT5161F,L_RetroSplenial_Complex,139.008,T01
TOT5161F,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,137.882,T01
TOT5161F,L_Entorhinal_Cortex,153.215,T01
TOT5161F,ctx_lh_G_and_S_cingul-Ant,147.624,T01
TOT5161F,Left-MammillaryBody,171.816,T01
TOT5161F,Left-Basal-nucleus_AND_Left-Lateral-nucleus,156.941,T01
TOT5161F,L_Area_TG_dorsal,179.617,T01
TOT5161F,L_Area_8BM,139.911,T01
TOT5161F,L_Area_9_Middle,141.032,T01
TOT5161F,L_Area_10r,144.898,T01
TOT5161F,L_Area_10v,147.341,T01
TOT5161F,L_Area_25,146.538,T01
TOT5161F,L_Area_p32,143.077,T01
TOT5161F,L_Area_s32,143.558,T01
TOT5161F,L_Area_10d,139.262,T01
TOT5161F,L_Area_posterior_10p,137.849,T01
TOT5161F,L_Area_anterior_10p,139.653,T01
TOT5161F,L_Polar_10p,138.484,T01
TOT5161F,L_Area_11l,140.873,T01
TOT5161F,L_Area_anterior_47r,139.637,T01
TOT5161F,L_Area_47m,143.604,T01
TOT5161F,L_Area_47s,153.295,T01
TOT5161F,L_Area_13l,148.494,T01
TOT5161F,L_Orbital_Frontal_Complex,144.961,T01
TOT5161F,L_posterior_OFC_Complex,149.734,T01
TOT5161F,L_Area_44,140.065,T01
TOT5161F,L_Area_45,136.704,T01
TOT5161F,L_Area_47l,142.225,T01
TOT5161F,L_Area_posterior_47r,137.661,T01
TOT5161F,L_Area__IFSa,136.917,T01
TOT5161F,L_Area_IFSp,135.93,T01
TOT5161F,L_Area_IFJa,134.883,T01
TOT5161F,L_Area_IFJp,135.059,T01
TOT5161F,L_Area_9_anterior,138.949,T01
TOT5161F,L_Area_9_Posterior,136.337,T01
TOT5161F,L_Area_8Ad,137.44,T01
TOT5161F,L_Area_9-46d,135.659,T01
TOT5161F,L_Area_anterior_9-46v,133.742,T01
TOT5161F,L_Area_46,131.587,T01
TOT5161F,L_Area_posterior_9-46v,133.25,T01
TOT5161F,L_Area_8C,136.167,T01
TOT5161F,L_Area_8Av,125.916,T01
TOT5161F,L_Inferior_6-8_Transitional_Area,132.332,T01
TOT5161F,L_Superior_6-8_Transitional_Area,132.539,T01
TOT5161F,L_Superior_Frontal_Language_Area,133.185,T01
TOT5161F,L_Area_8B_Lateral,133.95,T01
TOT5161F,R_RetroSplenial_Complex,135.659,T01
TOT5161F,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,135.983,T01
TOT5161F,R_Entorhinal_Cortex,155.003,T01
TOT5161F,ctx_rh_G_and_S_cingul-Ant,143.531,T01
TOT5161F,Right-MammillaryBody,173.096,T01
TOT5161F,Right-Basal-nucleus_AND_Right-Lateral-nucleus,154.805,T01
TOT5161F,R_Area_TG_dorsal,168.09,T01
TOT5161F,R_Area_8BM,140.266,T01
TOT5161F,R_Area_9_Middle,141.77,T01
TOT5161F,R_Area_10r,139.29,T01
TOT5161F,R_Area_10v,142.621,T01
TOT5161F,R_Area_25,153.593,T01
TOT5161F,R_Area_p32,141.668,T01
TOT5161F,R_Area_s32,142.288,T01
TOT5161F,R_Area_10d,141.848,T01
TOT5161F,R_Area_posterior_10p,142.046,T01
TOT5161F,R_Area_anterior_10p,140.635,T01
TOT5161F,R_Polar_10p,137.032,T01
TOT5161F,R_Area_11l,139.371,T01
TOT5161F,R_Area_anterior_47r,138.815,T01
TOT5161F,R_Area_47m,142.497,T01
TOT5161F,R_Area_47s,152.181,T01
TOT5161F,R_Area_13l,144.085,T01
TOT5161F,R_Orbital_Frontal_Complex,142.125,T01
TOT5161F,R_posterior_OFC_Complex,155.114,T01
TOT5161F,R_Area_44,138.377,T01
TOT5161F,R_Area_45,138.756,T01
TOT5161F,R_Area_47l,140.577,T01
TOT5161F,R_Area_posterior_47r,138.644,T01
TOT5161F,R_Area__IFSa,136.179,T01
TOT5161F,R_Area_IFSp,136.771,T01
TOT5161F,R_Area_IFJa,135.533,T01
TOT5161F,R_Area_IFJp,134.499,T01
TOT5161F,R_Area_9_anterior,139.842,T01
TOT5161F,R_Area_9_Posterior,138.165,T01
TOT5161F,R_Area_8Ad,137.001,T01
TOT5161F,R_Area_9-46d,139.762,T01
TOT5161F,R_Area_anterior_9-46v,136.988,T01
TOT5161F,R_Area_46,136.572,T01
TOT5161F,R_Area_posterior_9-46v,133.655,T01
TOT5161F,R_Area_8C,137.65,T01
TOT5161F,R_Area_8Av,132.676,T01
TOT5161F,R_Inferior_6-8_Transitional_Area,132.916,T01
TOT5161F,R_Superior_6-8_Transitional_Area,134.945,T01
TOT5161F,R_Superior_Frontal_Language_Area,135.838,T01
TOT5161F,R_Area_8B_Lateral,137.367,T01
TOT557M,L_RetroSplenial_Complex,144.837,T01
TOT557M,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,144.765,T01
TOT557M,L_Entorhinal_Cortex,158.775,T01
TOT557M,ctx_lh_G_and_S_cingul-Ant,150.256,T01
TOT557M,Left-MammillaryBody,170.663,T01
TOT557M,Left-Basal-nucleus_AND_Left-Lateral-nucleus,164.635,T01
TOT557M,L_Area_TG_dorsal,153.451,T01
TOT557M,L_Area_8BM,141.433,T01
TOT557M,L_Area_9_Middle,145.414,T01
TOT557M,L_Area_10r,155.96,T01
TOT557M,L_Area_10v,148.664,T01
TOT557M,L_Area_25,159.771,T01
TOT557M,L_Area_p32,155.159,T01
TOT557M,L_Area_s32,161.516,T01
TOT557M,L_Area_10d,145.189,T01
TOT557M,L_Area_posterior_10p,147.789,T01
TOT557M,L_Area_anterior_10p,151.021,T01
TOT557M,L_Polar_10p,149.748,T01
TOT557M,L_Area_11l,150.299,T01
TOT557M,L_Area_anterior_47r,149.852,T01
TOT557M,L_Area_47m,153.518,T01
TOT557M,L_Area_47s,154.859,T01
TOT557M,L_Area_13l,151.208,T01
TOT557M,L_Orbital_Frontal_Complex,142.343,T01
TOT557M,L_posterior_OFC_Complex,178.918,T01
TOT557M,L_Area_44,144.013,T01
TOT557M,L_Area_45,149.218,T01
TOT557M,L_Area_47l,151.9,T01
TOT557M,L_Area_posterior_47r,149.985,T01
TOT557M,L_Area__IFSa,147.418,T01
TOT557M,L_Area_IFSp,145.492,T01
TOT557M,L_Area_IFJa,141.303,T01
TOT557M,L_Area_IFJp,139.141,T01
TOT557M,L_Area_9_anterior,143.283,T01
TOT557M,L_Area_9_Posterior,143.75,T01
TOT557M,L_Area_8Ad,141.855,T01
TOT557M,L_Area_9-46d,142.655,T01
TOT557M,L_Area_anterior_9-46v,147.537,T01
TOT557M,L_Area_46,141.228,T01
TOT557M,L_Area_posterior_9-46v,142.654,T01
TOT557M,L_Area_8C,137.819,T01
TOT557M,L_Area_8Av,140.785,T01
TOT557M,L_Inferior_6-8_Transitional_Area,140.35,T01
TOT557M,L_Superior_6-8_Transitional_Area,142.406,T01
TOT557M,L_Superior_Frontal_Language_Area,140.537,T01
TOT557M,L_Area_8B_Lateral,143.138,T01
TOT557M,R_RetroSplenial_Complex,139.354,T01
TOT557M,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,138.989,T01
TOT557M,R_Entorhinal_Cortex,142.324,T01
TOT557M,ctx_rh_G_and_S_cingul-Ant,139.588,T01
TOT557M,Right-MammillaryBody,167.169,T01
TOT557M,Right-Basal-nucleus_AND_Right-Lateral-nucleus,155.037,T01
TOT557M,R_Area_TG_dorsal,141.008,T01
TOT557M,R_Area_8BM,135.691,T01
TOT557M,R_Area_9_Middle,137.274,T01
TOT557M,R_Area_10r,142.577,T01
TOT557M,R_Area_10v,138.285,T01
TOT557M,R_Area_25,158.028,T01
TOT557M,R_Area_p32,142.701,T01
TOT557M,R_Area_s32,142.105,T01
TOT557M,R_Area_10d,138.601,T01
TOT557M,R_Area_posterior_10p,140.238,T01
TOT557M,R_Area_anterior_10p,138.238,T01
TOT557M,R_Polar_10p,136.309,T01
TOT557M,R_Area_11l,142.386,T01
TOT557M,R_Area_anterior_47r,138.193,T01
TOT557M,R_Area_47m,144.837,T01
TOT557M,R_Area_47s,148.277,T01
TOT557M,R_Area_13l,142.31,T01
TOT557M,R_Orbital_Frontal_Complex,125.472,T01
TOT557M,R_posterior_OFC_Complex,168.493,T01
TOT557M,R_Area_44,140.134,T01
TOT557M,R_Area_45,137.433,T01
TOT557M,R_Area_47l,140.876,T01
TOT557M,R_Area_posterior_47r,138.527,T01
TOT557M,R_Area__IFSa,136.774,T01
TOT557M,R_Area_IFSp,138.659,T01
TOT557M,R_Area_IFJa,139.081,T01
TOT557M,R_Area_IFJp,138.426,T01
TOT557M,R_Area_9_anterior,139.372,T01
TOT557M,R_Area_9_Posterior,135.442,T01
TOT557M,R_Area_8Ad,136.379,T01
TOT557M,R_Area_9-46d,137.318,T01
TOT557M,R_Area_anterior_9-46v,137.298,T01
TOT557M,R_Area_46,135.252,T01
TOT557M,R_Area_posterior_9-46v,134.136,T01
TOT557M,R_Area_8C,136.166,T01
TOT557M,R_Area_8Av,137.019,T01
TOT557M,R_Inferior_6-8_Transitional_Area,136.916,T01
TOT557M,R_Superior_6-8_Transitional_Area,138.313,T01
TOT557M,R_Superior_Frontal_Language_Area,137.111,T01
TOT557M,R_Area_8B_Lateral,138.323,T01
TOT6003M,L_RetroSplenial_Complex,146.874,T01
TOT6003M,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,146.354,T01
TOT6003M,L_Entorhinal_Cortex,158.419,T01
TOT6003M,ctx_lh_G_and_S_cingul-Ant,148.259,T01
TOT6003M,Left-MammillaryBody,165.151,T01
TOT6003M,Left-Basal-nucleus_AND_Left-Lateral-nucleus,156.005,T01
TOT6003M,L_Area_TG_dorsal,149.316,T01
TOT6003M,L_Area_8BM,141.833,T01
TOT6003M,L_Area_9_Middle,143.867,T01
TOT6003M,L_Area_10r,147.874,T01
TOT6003M,L_Area_10v,146.826,T01
TOT6003M,L_Area_25,160.214,T01
TOT6003M,L_Area_p32,145.327,T01
TOT6003M,L_Area_s32,157.083,T01
TOT6003M,L_Area_10d,144.757,T01
TOT6003M,L_Area_posterior_10p,143.47,T01
TOT6003M,L_Area_anterior_10p,146.019,T01
