SUBID,TCK,corr,btw,analysis
44TPEF2154,R_Area_anterior_47r,0.9994279928499924,AL_06vsAL_07,AL_07
TOT6487F,R_Area_anterior_47r,0.9989808256095029,AL_06vsAL_07,AL_07
19TPEF6181,R_Area_anterior_47r,0.9993664343597296,AL_06vsAL_07,AL_07
16CAMINO6983,R_Area_anterior_47r,0.999462789288564,AL_06vsAL_07,AL_07
TOT4670F,R_Area_anterior_47r,0.9992441944938756,AL_06vsAL_07,AL_07
20CAMINO6226,R_Area_anterior_47r,0.9988373266293412,AL_06vsAL_07,AL_07
TOT605M,R_Area_anterior_47r,0.9991793600090322,AL_06vsAL_07,AL_07
42TPEF5298,R_Area_anterior_47r,0.9995665669085286,AL_06vsAL_07,AL_07
23TPEF6185,R_Area_anterior_47r,0.9993555726202872,AL_06vsAL_07,AL_07
40TPEF3177,R_Area_anterior_47r,0.9996783090113348,AL_06vsAL_07,AL_07
17TPEF1567,R_Area_anterior_47r,0.9998901334949164,AL_06vsAL_07,AL_07
21CAMINO6895,R_Area_anterior_47r,0.9994051863259268,AL_06vsAL_07,AL_07
33TPEF4092,R_Area_anterior_47r,0.9996207649941524,AL_06vsAL_07,AL_07
TOT6003M,R_Area_anterior_47r,0.9979633212255136,AL_06vsAL_07,AL_07
10CAMINO3096,R_Area_anterior_47r,0.9992664341550508,AL_06vsAL_07,AL_07
TOT557M,R_Area_anterior_47r,0.9997794565315724,AL_06vsAL_07,AL_07
28TPEF6054,R_Area_anterior_47r,0.9998859676947957,AL_06vsAL_07,AL_07
TOT7839F,R_Area_anterior_47r,0.9993637516903692,AL_06vsAL_07,AL_07
27CAMINO6055,R_Area_anterior_47r,0.9996400993684952,AL_06vsAL_07,AL_07
03CAMINO636,R_Area_anterior_47r,0.9989062115417988,AL_06vsAL_07,AL_07
TOT4250F,R_Area_anterior_47r,0.9997265407833116,AL_06vsAL_07,AL_07
TOT7947M,R_Area_anterior_47r,0.999635636315668,AL_06vsAL_07,AL_07
46TPEF5790,R_Area_anterior_47r,0.9990917686148724,AL_06vsAL_07,AL_07
24CAMINO3931,R_Area_anterior_47r,0.9992736558542766,AL_06vsAL_07,AL_07
TOT7520,R_Area_anterior_47r,0.9995414678189778,AL_06vsAL_07,AL_07
17CAMINO6835,R_Area_anterior_47r,0.9994829114257864,AL_06vsAL_07,AL_07
TOT8428F,R_Area_anterior_47r,0.9996378087836616,AL_06vsAL_07,AL_07
22CAMINO6056,R_Area_anterior_47r,0.9987789360512296,AL_06vsAL_07,AL_07
TOT3181m,R_Area_anterior_47r,0.9980113761199272,AL_06vsAL_07,AL_07
07CAMINO6124,R_Area_anterior_47r,0.9994706120534784,AL_06vsAL_07,AL_07
21TPEF6387,R_Area_anterior_47r,0.998305173092087,AL_06vsAL_07,AL_07
05CAMINO6516,R_Area_anterior_47r,0.9994427087677424,AL_06vsAL_07,AL_07
24TPEF4798,R_Area_anterior_47r,0.999417206748659,AL_06vsAL_07,AL_07
08CAMINO4391,R_Area_anterior_47r,0.99584751253183,AL_06vsAL_07,AL_07
TOT8466Fa,R_Area_anterior_47r,0.9992953870623652,AL_06vsAL_07,AL_07
43TPEF5216,R_Area_anterior_47r,0.9987274207818604,AL_06vsAL_07,AL_07
22TPEF7067,R_Area_anterior_47r,0.9992894696238408,AL_06vsAL_07,AL_07
TOT8222M,R_Area_anterior_47r,0.9989124494625512,AL_06vsAL_07,AL_07
TOT7800M,R_Area_anterior_47r,0.9994985813974336,AL_06vsAL_07,AL_07
47TPEF3729,R_Area_anterior_47r,0.999286732960154,AL_06vsAL_07,AL_07
TOT3551F,R_Area_anterior_47r,0.9997400888144076,AL_06vsAL_07,AL_07
2118ToTParticip2,R_Area_anterior_47r,0.9994372763934188,AL_06vsAL_07,AL_07
01ToTfMRI4796,R_Area_anterior_47r,0.9998721273868386,AL_06vsAL_07,AL_07
25TPEF5779,R_Area_anterior_47r,0.999482404675497,AL_06vsAL_07,AL_07
5253ToT,R_Area_anterior_47r,0.9987691158695228,AL_06vsAL_07,AL_07
06CAMINO3954,R_Area_anterior_47r,0.9998701033073826,AL_06vsAL_07,AL_07
TOT8542F,R_Area_anterior_47r,0.9992173261324936,AL_06vsAL_07,AL_07
02CAMINO3944,R_Area_anterior_47r,0.9995136009729284,AL_06vsAL_07,AL_07
30TPEF5529,R_Area_anterior_47r,0.9995909355112934,AL_06vsAL_07,AL_07
11CAMINO6646,R_Area_anterior_47r,0.9997072169670912,AL_06vsAL_07,AL_07
13CAMINO5653,R_Area_anterior_47r,0.999331006439444,AL_06vsAL_07,AL_07
TOT6646M,R_Area_anterior_47r,0.9979482901368923,AL_06vsAL_07,AL_07
37TPEF4536,R_Area_anterior_47r,0.999465111560262,AL_06vsAL_07,AL_07
TOT6358F,R_Area_anterior_47r,0.9997614254936518,AL_06vsAL_07,AL_07
14CAMINO6539,R_Area_anterior_47r,0.9988666962768824,AL_06vsAL_07,AL_07
18CAMINO4619,R_Area_anterior_47r,0.9988897873145312,AL_06vsAL_07,AL_07
25CAMINO5325,R_Area_anterior_47r,0.9997905432271326,AL_06vsAL_07,AL_07
TOT8313M,R_Area_anterior_47r,0.9997127318900026,AL_06vsAL_07,AL_07
04CAMINO2138,R_Area_anterior_47r,0.9997883434846598,AL_06vsAL_07,AL_07
12CAMINO6735,R_Area_anterior_47r,0.9998284710192924,AL_06vsAL_07,AL_07
TOT8553F,R_Area_anterior_47r,0.9996155796180468,AL_06vsAL_07,AL_07
36TPEF6106,R_Area_anterior_47r,0.99914058071672,AL_06vsAL_07,AL_07
26CAMINO3920,R_Area_anterior_47r,0.9997937329110368,AL_06vsAL_07,AL_07
TOT3954M,R_Area_anterior_47r,0.9995666969854357,AL_06vsAL_07,AL_07
20TPEF6047,R_Area_anterior_47r,0.9994627323268832,AL_06vsAL_07,AL_07
TOT8087M,R_Area_anterior_47r,0.9997770773468174,AL_06vsAL_07,AL_07
TOT5161F,R_Area_anterior_47r,0.9988675909849624,AL_06vsAL_07,AL_07
TOT4391F,R_Area_anterior_47r,0.9985435555278308,AL_06vsAL_07,AL_07
28CAMINO6650,R_Area_anterior_47r,0.9988473668752784,AL_06vsAL_07,AL_07
TOT7729F,R_Area_anterior_47r,0.9996468173300158,AL_06vsAL_07,AL_07
TOT2154,R_Area_anterior_47r,0.9979426099859644,AL_06vsAL_07,AL_07
01Caminoreso5503,R_Area_anterior_47r,0.9994194045531702,AL_06vsAL_07,AL_07
TOT8360,R_Area_anterior_47r,0.999783850750531,AL_06vsAL_07,AL_07
15CAMINO5507,R_Area_anterior_47r,0.9996582818204546,AL_06vsAL_07,AL_07
ToTPilot6958ToT,R_Area_anterior_47r,0.9982417357793604,AL_06vsAL_07,AL_07
TOT6480,R_Area_anterior_47r,0.9984268440009,AL_06vsAL_07,AL_07
TOT4919F,R_Area_anterior_47r,0.9988175377422118,AL_06vsAL_07,AL_07
38TPEF5490,R_Area_anterior_47r,0.9995842042382074,AL_06vsAL_07,AL_07
41TPEF4693,R_Area_anterior_47r,0.9988852714588856,AL_06vsAL_07,AL_07
TOT7175F,R_Area_anterior_47r,0.9987312906003372,AL_06vsAL_07,AL_07
S038,R_Area_47m,0.9986157602957002,AL_06vsAL_07,AL_07
S037,R_Area_47m,0.9996378900234985,AL_06vsAL_07,AL_07
S036,R_Area_47m,0.9996702026587606,AL_06vsAL_07,AL_07
S035,R_Area_47m,0.9987316653956771,AL_06vsAL_07,AL_07
S034,R_Area_47m,0.9990333258076316,AL_06vsAL_07,AL_07
S033,R_Area_47m,0.9986484438237808,AL_06vsAL_07,AL_07
S032,R_Area_47m,0.9996692722669684,AL_06vsAL_07,AL_07
S031,R_Area_47m,0.9997325662821586,AL_06vsAL_07,AL_07
S029,R_Area_47m,0.9963711449595908,AL_06vsAL_07,AL_07
S028,R_Area_47m,0.9998394184613102,AL_06vsAL_07,AL_07
S027,R_Area_47m,0.9994893430025256,AL_06vsAL_07,AL_07
S025,R_Area_47m,0.9991891992618857,AL_06vsAL_07,AL_07
S024,R_Area_47m,0.999760751394493,AL_06vsAL_07,AL_07
S023,R_Area_47m,0.9996556371636294,AL_06vsAL_07,AL_07
S022,R_Area_47m,0.9997724276766558,AL_06vsAL_07,AL_07
S021,R_Area_47m,0.9947537942641635,AL_06vsAL_07,AL_07
S020,R_Area_47m,0.999233259248473,AL_06vsAL_07,AL_07
S019,R_Area_47m,0.9984813448170476,AL_06vsAL_07,AL_07
S018,R_Area_47m,0.99979095363596,AL_06vsAL_07,AL_07
S017,R_Area_47m,0.998592206389571,AL_06vsAL_07,AL_07
S016,R_Area_47m,0.9998267243997108,AL_06vsAL_07,AL_07
S014,R_Area_47m,0.9932368617980952,AL_06vsAL_07,AL_07
S013,R_Area_47m,0.9996960366518264,AL_06vsAL_07,AL_07
S012,R_Area_47m,0.9944988563713234,AL_06vsAL_07,AL_07
S011,R_Area_47m,0.999607322587797,AL_06vsAL_07,AL_07
S010,R_Area_47m,0.9972755628993294,AL_06vsAL_07,AL_07
S009,R_Area_47m,0.9993191662458696,AL_06vsAL_07,AL_07
S007,R_Area_47m,0.9998231000399452,AL_06vsAL_07,AL_07
S006,R_Area_47m,0.9992540150567732,AL_06vsAL_07,AL_07
S005,R_Area_47m,0.999383217824067,AL_06vsAL_07,AL_07
S004,R_Area_47m,0.999719291108556,AL_06vsAL_07,AL_07
S003,R_Area_47m,0.9984207583176864,AL_06vsAL_07,AL_07
S001,R_Area_47m,0.9982316495668032,AL_06vsAL_07,AL_07
44TPEF2154,R_Area_47m,0.9994195298763036,AL_06vsAL_07,AL_07
TOT6487F,R_Area_47m,0.9978063583486928,AL_06vsAL_07,AL_07
19TPEF6181,R_Area_47m,0.999443434069504,AL_06vsAL_07,AL_07
16CAMINO6983,R_Area_47m,0.9997223971461174,AL_06vsAL_07,AL_07
TOT4670F,R_Area_47m,0.9997384615012836,AL_06vsAL_07,AL_07
20CAMINO6226,R_Area_47m,0.9972510001484574,AL_06vsAL_07,AL_07
TOT605M,R_Area_47m,0.9994188336912704,AL_06vsAL_07,AL_07
42TPEF5298,R_Area_47m,0.9988769388283216,AL_06vsAL_07,AL_07
23TPEF6185,R_Area_47m,0.999422376461768,AL_06vsAL_07,AL_07
40TPEF3177,R_Area_47m,0.9979579790308868,AL_06vsAL_07,AL_07
17TPEF1567,R_Area_47m,0.9986829238797926,AL_06vsAL_07,AL_07
21CAMINO6895,R_Area_47m,0.9994415586308908,AL_06vsAL_07,AL_07
33TPEF4092,R_Area_47m,0.9992239181676408,AL_06vsAL_07,AL_07
TOT6003M,R_Area_47m,0.9995254978729008,AL_06vsAL_07,AL_07
10CAMINO3096,R_Area_47m,0.9941877307540082,AL_06vsAL_07,AL_07
TOT557M,R_Area_47m,0.9983477475961324,AL_06vsAL_07,AL_07
28TPEF6054,R_Area_47m,0.999268693547978,AL_06vsAL_07,AL_07
TOT7839F,R_Area_47m,0.997337780681638,AL_06vsAL_07,AL_07
27CAMINO6055,R_Area_47m,0.9991861126808996,AL_06vsAL_07,AL_07
03CAMINO636,R_Area_47m,0.9981866569622452,AL_06vsAL_07,AL_07
TOT4250F,R_Area_47m,0.999704100846736,AL_06vsAL_07,AL_07
TOT7947M,R_Area_47m,0.9985203746615924,AL_06vsAL_07,AL_07
46TPEF5790,R_Area_47m,0.9953446669922814,AL_06vsAL_07,AL_07
24CAMINO3931,R_Area_47m,0.9996041010634076,AL_06vsAL_07,AL_07
TOT7520,R_Area_47m,0.9908129304757696,AL_06vsAL_07,AL_07
17CAMINO6835,R_Area_47m,0.9996185047691686,AL_06vsAL_07,AL_07
TOT8428F,R_Area_47m,0.9997687248723964,AL_06vsAL_07,AL_07
22CAMINO6056,R_Area_47m,0.9993160503588532,AL_06vsAL_07,AL_07
TOT3181m,R_Area_47m,0.9995427545167624,AL_06vsAL_07,AL_07
07CAMINO6124,R_Area_47m,0.9994923195658136,AL_06vsAL_07,AL_07
21TPEF6387,R_Area_47m,0.9976593779334736,AL_06vsAL_07,AL_07
05CAMINO6516,R_Area_47m,0.9993593751185904,AL_06vsAL_07,AL_07
24TPEF4798,R_Area_47m,0.9994551294117392,AL_06vsAL_07,AL_07
08CAMINO4391,R_Area_47m,0.9975262940068608,AL_06vsAL_07,AL_07
TOT8466Fa,R_Area_47m,0.999434129453976,AL_06vsAL_07,AL_07
43TPEF5216,R_Area_47m,0.9988415884020666,AL_06vsAL_07,AL_07
22TPEF7067,R_Area_47m,0.9994644257497196,AL_06vsAL_07,AL_07
TOT8222M,R_Area_47m,0.9990089012441752,AL_06vsAL_07,AL_07
TOT7800M,R_Area_47m,0.9987590074610492,AL_06vsAL_07,AL_07
47TPEF3729,R_Area_47m,0.9992167618605828,AL_06vsAL_07,AL_07
TOT3551F,R_Area_47m,0.9993519315604836,AL_06vsAL_07,AL_07
2118ToTParticip2,R_Area_47m,0.9976059030654264,AL_06vsAL_07,AL_07
01ToTfMRI4796,R_Area_47m,0.9985250465334364,AL_06vsAL_07,AL_07
25TPEF5779,R_Area_47m,0.9984816521374758,AL_06vsAL_07,AL_07
5253ToT,R_Area_47m,0.9994876503537206,AL_06vsAL_07,AL_07
06CAMINO3954,R_Area_47m,0.9983785160353904,AL_06vsAL_07,AL_07
TOT8542F,R_Area_47m,0.9985205267118188,AL_06vsAL_07,AL_07
02CAMINO3944,R_Area_47m,0.9958625963133964,AL_06vsAL_07,AL_07
30TPEF5529,R_Area_47m,0.9983055002281168,AL_06vsAL_07,AL_07
11CAMINO6646,R_Area_47m,0.9993816807739077,AL_06vsAL_07,AL_07
13CAMINO5653,R_Area_47m,0.998752479506088,AL_06vsAL_07,AL_07
TOT6646M,R_Area_47m,0.9992459403435894,AL_06vsAL_07,AL_07
37TPEF4536,R_Area_47m,0.9997390081457302,AL_06vsAL_07,AL_07
TOT6358F,R_Area_47m,0.9998202686188692,AL_06vsAL_07,AL_07
14CAMINO6539,R_Area_47m,0.998926837597216,AL_06vsAL_07,AL_07
18CAMINO4619,R_Area_47m,0.9993412618448596,AL_06vsAL_07,AL_07
25CAMINO5325,R_Area_47m,0.9986446103934388,AL_06vsAL_07,AL_07
TOT8313M,R_Area_47m,0.9992558519393046,AL_06vsAL_07,AL_07
04CAMINO2138,R_Area_47m,0.9996545304694278,AL_06vsAL_07,AL_07
12CAMINO6735,R_Area_47m,0.9973237613762173,AL_06vsAL_07,AL_07
TOT8553F,R_Area_47m,0.9998385780953172,AL_06vsAL_07,AL_07
36TPEF6106,R_Area_47m,0.9995301825844666,AL_06vsAL_07,AL_07
26CAMINO3920,R_Area_47m,0.9995787863639886,AL_06vsAL_07,AL_07
TOT3954M,R_Area_47m,0.9992294248471064,AL_06vsAL_07,AL_07
20TPEF6047,R_Area_47m,0.9975698298741692,AL_06vsAL_07,AL_07
TOT8087M,R_Area_47m,0.9996906333425872,AL_06vsAL_07,AL_07
TOT5161F,R_Area_47m,0.9996753924988264,AL_06vsAL_07,AL_07
TOT4391F,R_Area_47m,0.9993183857032012,AL_06vsAL_07,AL_07
28CAMINO6650,R_Area_47m,0.9993597168739782,AL_06vsAL_07,AL_07
TOT7729F,R_Area_47m,0.9976682328927082,AL_06vsAL_07,AL_07
TOT2154,R_Area_47m,0.999226960453994,AL_06vsAL_07,AL_07
01Caminoreso5503,R_Area_47m,0.9978214194696152,AL_06vsAL_07,AL_07
TOT8360,R_Area_47m,0.99988589173735,AL_06vsAL_07,AL_07
15CAMINO5507,R_Area_47m,0.9885975736182944,AL_06vsAL_07,AL_07
ToTPilot6958ToT,R_Area_47m,0.9994664555369692,AL_06vsAL_07,AL_07
TOT6480,R_Area_47m,0.9984577031890506,AL_06vsAL_07,AL_07
TOT4919F,R_Area_47m,0.9981037691892146,AL_06vsAL_07,AL_07
38TPEF5490,R_Area_47m,0.9994148848144664,AL_06vsAL_07,AL_07
41TPEF4693,R_Area_47m,0.9985595537022844,AL_06vsAL_07,AL_07
TOT7175F,R_Area_47m,0.9998241097035632,AL_06vsAL_07,AL_07
S038,R_Area_47s,0.9997099048106032,AL_06vsAL_07,AL_07
S037,R_Area_47s,0.9997447361537708,AL_06vsAL_07,AL_07
S036,R_Area_47s,0.9998717791815892,AL_06vsAL_07,AL_07
S035,R_Area_47s,0.9995725585909588,AL_06vsAL_07,AL_07
S034,R_Area_47s,0.998064859586595,AL_06vsAL_07,AL_07
S033,R_Area_47s,0.9994051324874568,AL_06vsAL_07,AL_07
S032,R_Area_47s,0.999308578761974,AL_06vsAL_07,AL_07
S031,R_Area_47s,0.9994506832364806,AL_06vsAL_07,AL_07
S029,R_Area_47s,0.9995528447673552,AL_06vsAL_07,AL_07
S028,R_Area_47s,0.9996503870323816,AL_06vsAL_07,AL_07
S027,R_Area_47s,0.9998529457765132,AL_06vsAL_07,AL_07
S025,R_Area_47s,0.9976595557147332,AL_06vsAL_07,AL_07
S024,R_Area_47s,0.9998052331596256,AL_06vsAL_07,AL_07
S023,R_Area_47s,0.9991250058415302,AL_06vsAL_07,AL_07
S022,R_Area_47s,0.9996523731202488,AL_06vsAL_07,AL_07
S021,R_Area_47s,0.9990972749879348,AL_06vsAL_07,AL_07
S020,R_Area_47s,0.9994391265056732,AL_06vsAL_07,AL_07
S019,R_Area_47s,0.9988719091890214,AL_06vsAL_07,AL_07
S018,R_Area_47s,0.9994514775279268,AL_06vsAL_07,AL_07
S017,R_Area_47s,0.9993286444312603,AL_06vsAL_07,AL_07
S016,R_Area_47s,0.9994971767752224,AL_06vsAL_07,AL_07
S014,R_Area_47s,0.9979523219427332,AL_06vsAL_07,AL_07
S013,R_Area_47s,0.9989963609581946,AL_06vsAL_07,AL_07
S012,R_Area_47s,0.9953390415675138,AL_06vsAL_07,AL_07
S011,R_Area_47s,0.9994783176247204,AL_06vsAL_07,AL_07
S010,R_Area_47s,0.9963879514614412,AL_06vsAL_07,AL_07
S009,R_Area_47s,0.9985761191191278,AL_06vsAL_07,AL_07
S007,R_Area_47s,0.9998251254843746,AL_06vsAL_07,AL_07
S006,R_Area_47s,0.9993770323935508,AL_06vsAL_07,AL_07
S005,R_Area_47s,0.9973502780976234,AL_06vsAL_07,AL_07
S004,R_Area_47s,0.9925173824618324,AL_06vsAL_07,AL_07
S003,R_Area_47s,0.9994965299664504,AL_06vsAL_07,AL_07
S001,R_Area_47s,0.999773078552681,AL_06vsAL_07,AL_07
44TPEF2154,R_Area_47s,0.9993125088355694,AL_06vsAL_07,AL_07
TOT6487F,R_Area_47s,0.9991925150909748,AL_06vsAL_07,AL_07
19TPEF6181,R_Area_47s,0.997410749979608,AL_06vsAL_07,AL_07
16CAMINO6983,R_Area_47s,0.9991669789780412,AL_06vsAL_07,AL_07
TOT4670F,R_Area_47s,0.9991210388539312,AL_06vsAL_07,AL_07
20CAMINO6226,R_Area_47s,0.999696208956166,AL_06vsAL_07,AL_07
TOT605M,R_Area_47s,0.9997463332453556,AL_06vsAL_07,AL_07
42TPEF5298,R_Area_47s,0.9997079112223156,AL_06vsAL_07,AL_07
23TPEF6185,R_Area_47s,0.999577738225945,AL_06vsAL_07,AL_07
40TPEF3177,R_Area_47s,0.9996987135398696,AL_06vsAL_07,AL_07
17TPEF1567,R_Area_47s,0.9994614896377452,AL_06vsAL_07,AL_07
21CAMINO6895,R_Area_47s,0.998478563907764,AL_06vsAL_07,AL_07
33TPEF4092,R_Area_47s,0.9998959612638584,AL_06vsAL_07,AL_07
TOT6003M,R_Area_47s,0.9992960579405452,AL_06vsAL_07,AL_07
10CAMINO3096,R_Area_47s,0.9962709055853138,AL_06vsAL_07,AL_07
TOT557M,R_Area_47s,0.999715961428877,AL_06vsAL_07,AL_07
28TPEF6054,R_Area_47s,0.9984267857352996,AL_06vsAL_07,AL_07
TOT7839F,R_Area_47s,0.99878301834148,AL_06vsAL_07,AL_07
27CAMINO6055,R_Area_47s,0.9997616627662624,AL_06vsAL_07,AL_07
03CAMINO636,R_Area_47s,0.9987892594208616,AL_06vsAL_07,AL_07
TOT4250F,R_Area_47s,0.9996143396785374,AL_06vsAL_07,AL_07
TOT7947M,R_Area_47s,0.9992624820801692,AL_06vsAL_07,AL_07
46TPEF5790,R_Area_47s,0.9995330190570456,AL_06vsAL_07,AL_07
24CAMINO3931,R_Area_47s,0.9998139111968408,AL_06vsAL_07,AL_07
TOT7520,R_Area_47s,0.9997657168714892,AL_06vsAL_07,AL_07
17CAMINO6835,R_Area_47s,0.9994973537724988,AL_06vsAL_07,AL_07
TOT8428F,R_Area_47s,0.9996995572652336,AL_06vsAL_07,AL_07
22CAMINO6056,R_Area_47s,0.9994990571726282,AL_06vsAL_07,AL_07
TOT3181m,R_Area_47s,0.9996873441931716,AL_06vsAL_07,AL_07
07CAMINO6124,R_Area_47s,0.9998204940143928,AL_06vsAL_07,AL_07
21TPEF6387,R_Area_47s,0.9991182580393956,AL_06vsAL_07,AL_07
05CAMINO6516,R_Area_47s,0.9996305425074288,AL_06vsAL_07,AL_07
24TPEF4798,R_Area_47s,0.999819789483546,AL_06vsAL_07,AL_07
08CAMINO4391,R_Area_47s,0.9981867662773708,AL_06vsAL_07,AL_07
TOT8466Fa,R_Area_47s,0.9995442887829136,AL_06vsAL_07,AL_07
43TPEF5216,R_Area_47s,0.9989596421336896,AL_06vsAL_07,AL_07
22TPEF7067,R_Area_47s,0.9992840883375546,AL_06vsAL_07,AL_07
TOT8222M,R_Area_47s,0.9991379707587648,AL_06vsAL_07,AL_07
TOT7800M,R_Area_47s,0.9982604433566824,AL_06vsAL_07,AL_07
47TPEF3729,R_Area_47s,0.999597898116772,AL_06vsAL_07,AL_07
TOT3551F,R_Area_47s,0.9998288777273562,AL_06vsAL_07,AL_07
2118ToTParticip2,R_Area_47s,0.9999224328575412,AL_06vsAL_07,AL_07
01ToTfMRI4796,R_Area_47s,0.9997214538624432,AL_06vsAL_07,AL_07
25TPEF5779,R_Area_47s,0.9983530995226304,AL_06vsAL_07,AL_07
5253ToT,R_Area_47s,0.9994847244548646,AL_06vsAL_07,AL_07
06CAMINO3954,R_Area_47s,0.9999088281050736,AL_06vsAL_07,AL_07
TOT8542F,R_Area_47s,0.9988189813509956,AL_06vsAL_07,AL_07
02CAMINO3944,R_Area_47s,0.9939137771290358,AL_06vsAL_07,AL_07
30TPEF5529,R_Area_47s,0.9993031728043386,AL_06vsAL_07,AL_07
11CAMINO6646,R_Area_47s,0.9997728331794776,AL_06vsAL_07,AL_07
13CAMINO5653,R_Area_47s,0.9966115176312256,AL_06vsAL_07,AL_07
TOT6646M,R_Area_47s,0.9992478166116908,AL_06vsAL_07,AL_07
37TPEF4536,R_Area_47s,0.9945708303997552,AL_06vsAL_07,AL_07
TOT6358F,R_Area_47s,0.9997331200272598,AL_06vsAL_07,AL_07
14CAMINO6539,R_Area_47s,0.9995265676811076,AL_06vsAL_07,AL_07
18CAMINO4619,R_Area_47s,0.9991946268052584,AL_06vsAL_07,AL_07
25CAMINO5325,R_Area_47s,0.9994284056477214,AL_06vsAL_07,AL_07
TOT8313M,R_Area_47s,0.9991283773772558,AL_06vsAL_07,AL_07
04CAMINO2138,R_Area_47s,0.9993323660169402,AL_06vsAL_07,AL_07
12CAMINO6735,R_Area_47s,0.9987219553446834,AL_06vsAL_07,AL_07
TOT8553F,R_Area_47s,0.99979359707372,AL_06vsAL_07,AL_07
36TPEF6106,R_Area_47s,0.9990503809109074,AL_06vsAL_07,AL_07
26CAMINO3920,R_Area_47s,0.9995583145973168,AL_06vsAL_07,AL_07
TOT3954M,R_Area_47s,0.9997371163868436,AL_06vsAL_07,AL_07
20TPEF6047,R_Area_47s,0.9980827412691988,AL_06vsAL_07,AL_07
TOT8087M,R_Area_47s,0.9998011140696944,AL_06vsAL_07,AL_07
TOT5161F,R_Area_47s,0.9997207080890248,AL_06vsAL_07,AL_07
TOT4391F,R_Area_47s,0.9989765904237188,AL_06vsAL_07,AL_07
28CAMINO6650,R_Area_47s,0.9989365205679543,AL_06vsAL_07,AL_07
TOT7729F,R_Area_47s,0.9963304215982922,AL_06vsAL_07,AL_07
TOT2154,R_Area_47s,0.9997966667764696,AL_06vsAL_07,AL_07
01Caminoreso5503,R_Area_47s,0.99822642756002,AL_06vsAL_07,AL_07
TOT8360,R_Area_47s,0.9984759263728216,AL_06vsAL_07,AL_07
15CAMINO5507,R_Area_47s,0.9994409681101464,AL_06vsAL_07,AL_07
ToTPilot6958ToT,R_Area_47s,0.9996299424969162,AL_06vsAL_07,AL_07
TOT6480,R_Area_47s,0.9993725175006144,AL_06vsAL_07,AL_07
TOT4919F,R_Area_47s,0.9981191483495132,AL_06vsAL_07,AL_07
38TPEF5490,R_Area_47s,0.9997583281931716,AL_06vsAL_07,AL_07
41TPEF4693,R_Area_47s,0.9994389102253032,AL_06vsAL_07,AL_07
TOT7175F,R_Area_47s,0.999424864319136,AL_06vsAL_07,AL_07
S038,R_Area_13l,0.9913713499432716,AL_06vsAL_07,AL_07
S037,R_Area_13l,0.9970240845111414,AL_06vsAL_07,AL_07
S036,R_Area_13l,0.9988136966601552,AL_06vsAL_07,AL_07
S035,R_Area_13l,0.9913237970817472,AL_06vsAL_07,AL_07
S034,R_Area_13l,0.9969075741562874,AL_06vsAL_07,AL_07
S033,R_Area_13l,0.9993717512696962,AL_06vsAL_07,AL_07
S032,R_Area_13l,0.9965411439011472,AL_06vsAL_07,AL_07
S031,R_Area_13l,0.998667928085476,AL_06vsAL_07,AL_07
S029,R_Area_13l,0.9994945843735088,AL_06vsAL_07,AL_07
S028,R_Area_13l,0.9993148056965726,AL_06vsAL_07,AL_07
S027,R_Area_13l,0.9993637570151228,AL_06vsAL_07,AL_07
S025,R_Area_13l,0.9988759061862048,AL_06vsAL_07,AL_07
S024,R_Area_13l,0.9991871189792298,AL_06vsAL_07,AL_07
S023,R_Area_13l,0.998199416633538,AL_06vsAL_07,AL_07
S022,R_Area_13l,0.9992832640378856,AL_06vsAL_07,AL_07
S021,R_Area_13l,0.9684164648301692,AL_06vsAL_07,AL_07
S020,R_Area_13l,0.9958828080538872,AL_06vsAL_07,AL_07
S019,R_Area_13l,0.9962249655250088,AL_06vsAL_07,AL_07
S018,R_Area_13l,0.9927355124878122,AL_06vsAL_07,AL_07
S017,R_Area_13l,0.9983694022449268,AL_06vsAL_07,AL_07
S016,R_Area_13l,0.9993965120554356,AL_06vsAL_07,AL_07
S014,R_Area_13l,0.9912276805494716,AL_06vsAL_07,AL_07
S013,R_Area_13l,0.999624023725358,AL_06vsAL_07,AL_07
S012,R_Area_13l,0.9875692284036556,AL_06vsAL_07,AL_07
S011,R_Area_13l,0.9990788450517538,AL_06vsAL_07,AL_07
S010,R_Area_13l,0.998550938129767,AL_06vsAL_07,AL_07
S009,R_Area_13l,0.9945229445129768,AL_06vsAL_07,AL_07
S007,R_Area_13l,0.9992248834628092,AL_06vsAL_07,AL_07
S006,R_Area_13l,0.99764859835915,AL_06vsAL_07,AL_07
S005,R_Area_13l,0.9990191911613164,AL_06vsAL_07,AL_07
S004,R_Area_13l,0.9988954992837292,AL_06vsAL_07,AL_07
S003,R_Area_13l,0.9971408122831038,AL_06vsAL_07,AL_07
S001,R_Area_13l,0.9947072402861864,AL_06vsAL_07,AL_07
44TPEF2154,R_Area_13l,0.9992514235426868,AL_06vsAL_07,AL_07
TOT6487F,R_Area_13l,0.9991521441159265,AL_06vsAL_07,AL_07
19TPEF6181,R_Area_13l,0.9980793103230092,AL_06vsAL_07,AL_07
16CAMINO6983,R_Area_13l,0.9887440078935564,AL_06vsAL_07,AL_07
TOT4670F,R_Area_13l,0.9987294793971084,AL_06vsAL_07,AL_07
20CAMINO6226,R_Area_13l,0.993048062757978,AL_06vsAL_07,AL_07
TOT605M,R_Area_13l,0.9994092953141176,AL_06vsAL_07,AL_07
