SUBID,TCK,corr,btw,analysis,SUBID2
S037,R_RetroSplenial_Complex,0.9910297160071913,T01vsT02,AL_07,
S036,R_RetroSplenial_Complex,0.9727988427646443,T01vsT02,AL_07,
S035,R_RetroSplenial_Complex,0.9516369947446731,T01vsT02,AL_07,
S034,R_RetroSplenial_Complex,0.8510905123992294,T01vsT02,AL_07,
S033,R_RetroSplenial_Complex,0.9094548515366602,T01vsT02,AL_07,
S032,R_RetroSplenial_Complex,0.9680122250180871,T01vsT02,AL_07,
S031,R_RetroSplenial_Complex,0.9876921556126506,T01vsT02,AL_07,
TOT7729F,R_RetroSplenial_Complex,0.8728638857961506,T01vsT02,AL_07,
S029,R_RetroSplenial_Complex,0.9811683933162088,T01vsT02,AL_07,
S028,R_RetroSplenial_Complex,0.1983830224870847,T01vsT02,AL_07,
S027,R_RetroSplenial_Complex,0.9577379309646161,T01vsT02,AL_07,
S025,R_RetroSplenial_Complex,0.584871432788742,T01vsT02,AL_07,
S024,R_RetroSplenial_Complex,0.1577666239406838,T01vsT02,AL_07,
S023,R_RetroSplenial_Complex,0.9865975913102845,T01vsT02,AL_07,
S022,R_RetroSplenial_Complex,0.9796054501377067,T01vsT02,AL_07,
S021,R_RetroSplenial_Complex,0.6831515260050506,T01vsT02,AL_07,
S020,R_RetroSplenial_Complex,0.9854575615253307,T01vsT02,AL_07,
S018,R_RetroSplenial_Complex,0.9913102280317021,T01vsT02,AL_07,
S017,R_RetroSplenial_Complex,0.9891330035301008,T01vsT02,AL_07,
S016,R_RetroSplenial_Complex,0.04329735911909751,T01vsT02,AL_07,
26CAMINO3920,R_RetroSplenial_Complex,0.9929663868475062,T01vsT02,AL_07,
41TPEF4693,R_RetroSplenial_Complex,0.5596740424517709,T01vsT02,AL_07,
07CAMINO6124,R_RetroSplenial_Complex,0.9491595647506795,T01vsT02,AL_07,
S038,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.7192409745768007,T01vsT02,AL_07,
S037,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.990659325231656,T01vsT02,AL_07,
S036,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9683671356899874,T01vsT02,AL_07,
S035,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.8375192261859682,T01vsT02,AL_07,
S034,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.8985525610574985,T01vsT02,AL_07,
S033,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9383434405241523,T01vsT02,AL_07,
S032,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9474880881870631,T01vsT02,AL_07,
S031,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9856742586494419,T01vsT02,AL_07,
TOT7729F,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9883257620623992,T01vsT02,AL_07,
S029,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9358368373965409,T01vsT02,AL_07,
S028,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.6382094585795653,T01vsT02,AL_07,
S027,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9867994828304898,T01vsT02,AL_07,
S025,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.7118357406299058,T01vsT02,AL_07,
S024,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.26550734106397755,T01vsT02,AL_07,
S023,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9984047933391901,T01vsT02,AL_07,
S022,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9798911990957295,T01vsT02,AL_07,
S021,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.6980445828636659,T01vsT02,AL_07,
S020,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9883297613049368,T01vsT02,AL_07,
S018,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.988302225240531,T01vsT02,AL_07,
S017,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9931209580250013,T01vsT02,AL_07,
S016,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.3266712012677656,T01vsT02,AL_07,
26CAMINO3920,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.9936832814546203,T01vsT02,AL_07,
41TPEF4693,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.5766795291951001,T01vsT02,AL_07,
07CAMINO6124,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,0.30396409845562017,T01vsT02,AL_07,
S038,R_Entorhinal_Cortex,0.6949290513905266,T01vsT02,AL_07,
S037,R_Entorhinal_Cortex,0.8980500871547437,T01vsT02,AL_07,
S036,R_Entorhinal_Cortex,0.4995685171845357,T01vsT02,AL_07,
S032,R_Entorhinal_Cortex,0.9681458556226936,T01vsT02,AL_07,
S031,R_Entorhinal_Cortex,0.6316925507776088,T01vsT02,AL_07,
TOT7729F,R_Entorhinal_Cortex,0.967224510445884,T01vsT02,AL_07,
S029,R_Entorhinal_Cortex,0.6585913477427786,T01vsT02,AL_07,
S025,R_Entorhinal_Cortex,0.8125004563603258,T01vsT02,AL_07,
S023,R_Entorhinal_Cortex,0.8249426581322632,T01vsT02,AL_07,
S022,R_Entorhinal_Cortex,0.926772736884348,T01vsT02,AL_07,
S020,R_Entorhinal_Cortex,0.9360639165750109,T01vsT02,AL_07,
S018,R_Entorhinal_Cortex,0.8559770266758222,T01vsT02,AL_07,
S017,R_Entorhinal_Cortex,0.8368930769482731,T01vsT02,AL_07,
S016,R_Entorhinal_Cortex,0.30018040742279795,T01vsT02,AL_07,
26CAMINO3920,R_Entorhinal_Cortex,0.8351369680654226,T01vsT02,AL_07,
41TPEF4693,R_Entorhinal_Cortex,0.7399353799666929,T01vsT02,AL_07,
S038,ctx_rh_G_and_S_cingul-Ant,0.9841912837286235,T01vsT02,AL_07,
S037,ctx_rh_G_and_S_cingul-Ant,0.9629726699800993,T01vsT02,AL_07,
S036,ctx_rh_G_and_S_cingul-Ant,0.8811276541631838,T01vsT02,AL_07,
S035,ctx_rh_G_and_S_cingul-Ant,0.9273162319793729,T01vsT02,AL_07,
S034,ctx_rh_G_and_S_cingul-Ant,0.9419899795895744,T01vsT02,AL_07,
S033,ctx_rh_G_and_S_cingul-Ant,0.9682214803696879,T01vsT02,AL_07,
S032,ctx_rh_G_and_S_cingul-Ant,0.7199369527867341,T01vsT02,AL_07,
S031,ctx_rh_G_and_S_cingul-Ant,0.7253511416378263,T01vsT02,AL_07,
TOT7729F,ctx_rh_G_and_S_cingul-Ant,0.9767862438298979,T01vsT02,AL_07,
S029,ctx_rh_G_and_S_cingul-Ant,0.9840495451337321,T01vsT02,AL_07,
S028,ctx_rh_G_and_S_cingul-Ant,0.27074637805599977,T01vsT02,AL_07,
S027,ctx_rh_G_and_S_cingul-Ant,0.9858967837792034,T01vsT02,AL_07,
S025,ctx_rh_G_and_S_cingul-Ant,0.9850191714634534,T01vsT02,AL_07,
S024,ctx_rh_G_and_S_cingul-Ant,0.9347301494503852,T01vsT02,AL_07,
S023,ctx_rh_G_and_S_cingul-Ant,0.9988848991060746,T01vsT02,AL_07,
S022,ctx_rh_G_and_S_cingul-Ant,0.9783606870432682,T01vsT02,AL_07,
S021,ctx_rh_G_and_S_cingul-Ant,0.9867627135019438,T01vsT02,AL_07,
S020,ctx_rh_G_and_S_cingul-Ant,0.5836656494209722,T01vsT02,AL_07,
S018,ctx_rh_G_and_S_cingul-Ant,0.9862894297671881,T01vsT02,AL_07,
S017,ctx_rh_G_and_S_cingul-Ant,0.8698038342836244,T01vsT02,AL_07,
S016,ctx_rh_G_and_S_cingul-Ant,0.9726419972020006,T01vsT02,AL_07,
26CAMINO3920,ctx_rh_G_and_S_cingul-Ant,0.9943673210830457,T01vsT02,AL_07,
41TPEF4693,ctx_rh_G_and_S_cingul-Ant,0.08365512580604423,T01vsT02,AL_07,
07CAMINO6124,ctx_rh_G_and_S_cingul-Ant,0.9476111919715671,T01vsT02,AL_07,
S038,Right-MammillaryBody,0.9413280118398385,T01vsT02,AL_07,
S037,Right-MammillaryBody,0.51498169719489,T01vsT02,AL_07,
S036,Right-MammillaryBody,0.4851915229598408,T01vsT02,AL_07,
S035,Right-MammillaryBody,0.9466048139467419,T01vsT02,AL_07,
S034,Right-MammillaryBody,0.5078870858379677,T01vsT02,AL_07,
S033,Right-MammillaryBody,0.47849441118744224,T01vsT02,AL_07,
S032,Right-MammillaryBody,0.6830788098935362,T01vsT02,AL_07,
S031,Right-MammillaryBody,0.8731090446386743,T01vsT02,AL_07,
TOT7729F,Right-MammillaryBody,0.2109151667655408,T01vsT02,AL_07,
S029,Right-MammillaryBody,0.453480368429346,T01vsT02,AL_07,
S028,Right-MammillaryBody,0.11762360545217503,T01vsT02,AL_07,
S027,Right-MammillaryBody,0.17587279381894202,T01vsT02,AL_07,
S025,Right-MammillaryBody,0.953282965418491,T01vsT02,AL_07,
S024,Right-MammillaryBody,-0.8200529546924092,T01vsT02,AL_07,
S023,Right-MammillaryBody,0.9930794798949217,T01vsT02,AL_07,
S022,Right-MammillaryBody,0.8227134366623753,T01vsT02,AL_07,
S021,Right-MammillaryBody,0.4486737352929827,T01vsT02,AL_07,
S020,Right-MammillaryBody,0.5441658711815988,T01vsT02,AL_07,
S018,Right-MammillaryBody,-0.024058617582984006,T01vsT02,AL_07,
S017,Right-MammillaryBody,0.4505242208278194,T01vsT02,AL_07,
S016,Right-MammillaryBody,0.5652311154473284,T01vsT02,AL_07,
26CAMINO3920,Right-MammillaryBody,0.8520029383331561,T01vsT02,AL_07,
41TPEF4693,Right-MammillaryBody,0.8185830787919508,T01vsT02,AL_07,
07CAMINO6124,Right-MammillaryBody,0.3477498224281379,T01vsT02,AL_07,
S038,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.8783775506132756,T01vsT02,AL_07,
S037,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9733618622589746,T01vsT02,AL_07,
S036,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9623760254543522,T01vsT02,AL_07,
S035,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.8933452144359473,T01vsT02,AL_07,
S034,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9310007609261175,T01vsT02,AL_07,
S033,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.6947838067288116,T01vsT02,AL_07,
S032,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9878219407434833,T01vsT02,AL_07,
S031,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.6453497007195236,T01vsT02,AL_07,
TOT7729F,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.8900117379923891,T01vsT02,AL_07,
S029,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.4397796592913751,T01vsT02,AL_07,
S028,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9403210519645943,T01vsT02,AL_07,
S027,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.980165352019013,T01vsT02,AL_07,
S025,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.40718024351976867,T01vsT02,AL_07,
S024,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9195968042420324,T01vsT02,AL_07,
S023,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.997491577938497,T01vsT02,AL_07,
S022,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.7614732922867814,T01vsT02,AL_07,
S021,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.10092663434866733,T01vsT02,AL_07,
S020,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.8717678730670922,T01vsT02,AL_07,
S018,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.977897187006573,T01vsT02,AL_07,
S017,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.8827936697714149,T01vsT02,AL_07,
S016,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.7642305326443342,T01vsT02,AL_07,
26CAMINO3920,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.927806413477199,T01vsT02,AL_07,
41TPEF4693,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9021621486961617,T01vsT02,AL_07,
07CAMINO6124,Right-Basal-nucleus_AND_Right-Lateral-nucleus,0.9292251493291144,T01vsT02,AL_07,
S038,R_Area_TG_dorsal,0.9493052304947703,T01vsT02,AL_07,
S037,R_Area_TG_dorsal,0.9267647843460325,T01vsT02,AL_07,
S036,R_Area_TG_dorsal,0.9770539918604362,T01vsT02,AL_07,
S035,R_Area_TG_dorsal,0.9377139458302997,T01vsT02,AL_07,
S034,R_Area_TG_dorsal,0.9211937791228392,T01vsT02,AL_07,
S033,R_Area_TG_dorsal,0.9462958147839515,T01vsT02,AL_07,
S032,R_Area_TG_dorsal,0.9572569575019558,T01vsT02,AL_07,
S031,R_Area_TG_dorsal,0.8459292660832338,T01vsT02,AL_07,
TOT7729F,R_Area_TG_dorsal,0.9455000536921897,T01vsT02,AL_07,
S029,R_Area_TG_dorsal,0.9030072405423256,T01vsT02,AL_07,
S028,R_Area_TG_dorsal,0.9558489971588352,T01vsT02,AL_07,
S027,R_Area_TG_dorsal,0.9447703352298369,T01vsT02,AL_07,
S025,R_Area_TG_dorsal,0.73258614462876,T01vsT02,AL_07,
S024,R_Area_TG_dorsal,0.9793701040687888,T01vsT02,AL_07,
S023,R_Area_TG_dorsal,0.998589706654469,T01vsT02,AL_07,
S022,R_Area_TG_dorsal,0.9475632254472119,T01vsT02,AL_07,
S021,R_Area_TG_dorsal,0.8902956764152586,T01vsT02,AL_07,
S020,R_Area_TG_dorsal,0.94634225278347,T01vsT02,AL_07,
S018,R_Area_TG_dorsal,0.9914135986960125,T01vsT02,AL_07,
S017,R_Area_TG_dorsal,0.6684626058207026,T01vsT02,AL_07,
S016,R_Area_TG_dorsal,0.9350310366438135,T01vsT02,AL_07,
26CAMINO3920,R_Area_TG_dorsal,0.9173322122437023,T01vsT02,AL_07,
41TPEF4693,R_Area_TG_dorsal,0.966873061884049,T01vsT02,AL_07,
07CAMINO6124,R_Area_TG_dorsal,0.9387481766001418,T01vsT02,AL_07,
S038,R_Area_8BM,0.9965970931433482,T01vsT02,AL_07,
S037,R_Area_8BM,0.9934677120001033,T01vsT02,AL_07,
S036,R_Area_8BM,0.9798013292703314,T01vsT02,AL_07,
S035,R_Area_8BM,0.9948120431001916,T01vsT02,AL_07,
S034,R_Area_8BM,0.9966912550267064,T01vsT02,AL_07,
S033,R_Area_8BM,0.9891362170888507,T01vsT02,AL_07,
S032,R_Area_8BM,0.9964958109086816,T01vsT02,AL_07,
S031,R_Area_8BM,0.9931109664439715,T01vsT02,AL_07,
TOT7729F,R_Area_8BM,0.9955674863608198,T01vsT02,AL_07,
S029,R_Area_8BM,0.9918225180862471,T01vsT02,AL_07,
S028,R_Area_8BM,0.9954609969950163,T01vsT02,AL_07,
S027,R_Area_8BM,0.9953782251358292,T01vsT02,AL_07,
S025,R_Area_8BM,0.9981002068880676,T01vsT02,AL_07,
S024,R_Area_8BM,0.9957649081058954,T01vsT02,AL_07,
S023,R_Area_8BM,0.9998858775436774,T01vsT02,AL_07,
S022,R_Area_8BM,0.9956368748456529,T01vsT02,AL_07,
S021,R_Area_8BM,0.9969630591487798,T01vsT02,AL_07,
S020,R_Area_8BM,0.9945763502245124,T01vsT02,AL_07,
S018,R_Area_8BM,0.9942144261648801,T01vsT02,AL_07,
S017,R_Area_8BM,0.9986435884082397,T01vsT02,AL_07,
S016,R_Area_8BM,0.996425344403534,T01vsT02,AL_07,
26CAMINO3920,R_Area_8BM,0.9966854110913438,T01vsT02,AL_07,
41TPEF4693,R_Area_8BM,0.9930623560418471,T01vsT02,AL_07,
07CAMINO6124,R_Area_8BM,0.9991171638370105,T01vsT02,AL_07,
S038,R_Area_9_Middle,0.9925646737462503,T01vsT02,AL_07,
S037,R_Area_9_Middle,0.9923084095797572,T01vsT02,AL_07,
S036,R_Area_9_Middle,0.9786088148562972,T01vsT02,AL_07,
S035,R_Area_9_Middle,0.9953381136840679,T01vsT02,AL_07,
S034,R_Area_9_Middle,0.9955279859696189,T01vsT02,AL_07,
S033,R_Area_9_Middle,0.9980415884820752,T01vsT02,AL_07,
S032,R_Area_9_Middle,0.9877688572952497,T01vsT02,AL_07,
S031,R_Area_9_Middle,0.9209907112315167,T01vsT02,AL_07,
TOT7729F,R_Area_9_Middle,0.9924899597241095,T01vsT02,AL_07,
S029,R_Area_9_Middle,0.9932367702457369,T01vsT02,AL_07,
S028,R_Area_9_Middle,0.9893018736236849,T01vsT02,AL_07,
S027,R_Area_9_Middle,0.970776584341781,T01vsT02,AL_07,
S025,R_Area_9_Middle,0.990932722278716,T01vsT02,AL_07,
S024,R_Area_9_Middle,0.9964093836052238,T01vsT02,AL_07,
S023,R_Area_9_Middle,0.9995413570602533,T01vsT02,AL_07,
S022,R_Area_9_Middle,0.9975119223916538,T01vsT02,AL_07,
S021,R_Area_9_Middle,0.9907230201703938,T01vsT02,AL_07,
S020,R_Area_9_Middle,0.9791698457537532,T01vsT02,AL_07,
S018,R_Area_9_Middle,0.9973144090031348,T01vsT02,AL_07,
S017,R_Area_9_Middle,0.9866364375457778,T01vsT02,AL_07,
S016,R_Area_9_Middle,0.9943042825964395,T01vsT02,AL_07,
26CAMINO3920,R_Area_9_Middle,0.9961351779844251,T01vsT02,AL_07,
41TPEF4693,R_Area_9_Middle,0.9830038482427431,T01vsT02,AL_07,
07CAMINO6124,R_Area_9_Middle,0.9975964867252639,T01vsT02,AL_07,
S038,R_Area_10r,0.9827723724430781,T01vsT02,AL_07,
S037,R_Area_10r,0.8352900558860543,T01vsT02,AL_07,
S036,R_Area_10r,0.9689812276281622,T01vsT02,AL_07,
S035,R_Area_10r,0.9900149183466233,T01vsT02,AL_07,
S034,R_Area_10r,0.9511091650638553,T01vsT02,AL_07,
S033,R_Area_10r,0.9905846788024186,T01vsT02,AL_07,
S032,R_Area_10r,0.9456962140688884,T01vsT02,AL_07,
S031,R_Area_10r,0.7724385746521693,T01vsT02,AL_07,
TOT7729F,R_Area_10r,0.9048881601876368,T01vsT02,AL_07,
S029,R_Area_10r,0.9417780562032071,T01vsT02,AL_07,
S028,R_Area_10r,0.9884671615991228,T01vsT02,AL_07,
S027,R_Area_10r,0.9749848806363786,T01vsT02,AL_07,
S025,R_Area_10r,0.997845590729825,T01vsT02,AL_07,
S024,R_Area_10r,0.9817998340419081,T01vsT02,AL_07,
S023,R_Area_10r,0.9974415085186054,T01vsT02,AL_07,
S022,R_Area_10r,0.9890729388386287,T01vsT02,AL_07,
S021,R_Area_10r,0.9931840306236779,T01vsT02,AL_07,
S020,R_Area_10r,0.9059505005071851,T01vsT02,AL_07,
S018,R_Area_10r,0.9808048246833466,T01vsT02,AL_07,
S017,R_Area_10r,0.9767668645719464,T01vsT02,AL_07,
S016,R_Area_10r,0.962572188132664,T01vsT02,AL_07,
26CAMINO3920,R_Area_10r,0.9888003272454944,T01vsT02,AL_07,
41TPEF4693,R_Area_10r,0.9379506219202756,T01vsT02,AL_07,
07CAMINO6124,R_Area_10r,0.9794052862822639,T01vsT02,AL_07,
S038,R_Area_10v,0.9828014726335964,T01vsT02,AL_07,
S037,R_Area_10v,0.8454948452051227,T01vsT02,AL_07,
S036,R_Area_10v,0.9814075533299592,T01vsT02,AL_07,
S035,R_Area_10v,0.990775242356887,T01vsT02,AL_07,
S034,R_Area_10v,0.9384881830247116,T01vsT02,AL_07,
S033,R_Area_10v,0.988789076221409,T01vsT02,AL_07,
S032,R_Area_10v,0.9754367887915683,T01vsT02,AL_07,
S031,R_Area_10v,0.5408083484636663,T01vsT02,AL_07,
TOT7729F,R_Area_10v,0.8610710584107346,T01vsT02,AL_07,
S029,R_Area_10v,0.833397757895625,T01vsT02,AL_07,
S028,R_Area_10v,0.9398474715076779,T01vsT02,AL_07,
S027,R_Area_10v,0.951124419089614,T01vsT02,AL_07,
S025,R_Area_10v,0.9940394768430996,T01vsT02,AL_07,
S024,R_Area_10v,0.9660380184104621,T01vsT02,AL_07,
S023,R_Area_10v,0.9979553669345853,T01vsT02,AL_07,
S022,R_Area_10v,0.9570379826531867,T01vsT02,AL_07,
S021,R_Area_10v,0.9912259822787272,T01vsT02,AL_07,
S020,R_Area_10v,0.8991971054022853,T01vsT02,AL_07,
S018,R_Area_10v,0.975442122399017,T01vsT02,AL_07,
S017,R_Area_10v,0.9430433009598985,T01vsT02,AL_07,
S016,R_Area_10v,0.9794423289410764,T01vsT02,AL_07,
26CAMINO3920,R_Area_10v,0.9912191329069014,T01vsT02,AL_07,
41TPEF4693,R_Area_10v,0.9772265981270961,T01vsT02,AL_07,
07CAMINO6124,R_Area_10v,0.9879064038559757,T01vsT02,AL_07,
S038,R_Area_25,0.7503327901311901,T01vsT02,AL_07,
S037,R_Area_25,0.9441635995835301,T01vsT02,AL_07,
S036,R_Area_25,0.7013965321899692,T01vsT02,AL_07,
S035,R_Area_25,0.7619313502492656,T01vsT02,AL_07,
S034,R_Area_25,0.8538449858333819,T01vsT02,AL_07,
S033,R_Area_25,0.8012909021043404,T01vsT02,AL_07,
S032,R_Area_25,0.5532819175626185,T01vsT02,AL_07,
S031,R_Area_25,0.7747927837624359,T01vsT02,AL_07,
TOT7729F,R_Area_25,0.9141252028558827,T01vsT02,AL_07,
S029,R_Area_25,0.8477743478022166,T01vsT02,AL_07,
S028,R_Area_25,0.7958060773138999,T01vsT02,AL_07,
S027,R_Area_25,0.9695154556771282,T01vsT02,AL_07,
S025,R_Area_25,0.5281767712330482,T01vsT02,AL_07,
S024,R_Area_25,0.2801888765599686,T01vsT02,AL_07,
S023,R_Area_25,0.981915795892116,T01vsT02,AL_07,
S022,R_Area_25,0.8179927655011234,T01vsT02,AL_07,
S021,R_Area_25,0.21592595070269333,T01vsT02,AL_07,
S020,R_Area_25,0.23816673757078297,T01vsT02,AL_07,
S018,R_Area_25,0.9773438483918523,T01vsT02,AL_07,
S017,R_Area_25,0.8921283313727197,T01vsT02,AL_07,
S016,R_Area_25,0.5005129539347395,T01vsT02,AL_07,
26CAMINO3920,R_Area_25,0.19622882242603873,T01vsT02,AL_07,
41TPEF4693,R_Area_25,0.9067989847881622,T01vsT02,AL_07,
07CAMINO6124,R_Area_25,0.8689894117566562,T01vsT02,AL_07,
S038,R_Area_p32,0.9890964675710672,T01vsT02,AL_07,
S037,R_Area_p32,0.9252369621415449,T01vsT02,AL_07,
S036,R_Area_p32,0.984057416938009,T01vsT02,AL_07,
S035,R_Area_p32,0.9778266780894638,T01vsT02,AL_07,
S034,R_Area_p32,0.9855052200724904,T01vsT02,AL_07,
S033,R_Area_p32,0.9826322965240557,T01vsT02,AL_07,
S032,R_Area_p32,0.9526513740936863,T01vsT02,AL_07,
S031,R_Area_p32,0.6880247080318342,T01vsT02,AL_07,
TOT7729F,R_Area_p32,0.9945581541413765,T01vsT02,AL_07,
S029,R_Area_p32,0.9751950829234657,T01vsT02,AL_07,
S028,R_Area_p32,0.9726782996256544,T01vsT02,AL_07,
S027,R_Area_p32,0.9393102228820507,T01vsT02,AL_07,
S025,R_Area_p32,0.9502163293644031,T01vsT02,AL_07,
S024,R_Area_p32,0.9787705299962177,T01vsT02,AL_07,
S023,R_Area_p32,0.9993186845614969,T01vsT02,AL_07,
S022,R_Area_p32,0.990103998528453,T01vsT02,AL_07,
S021,R_Area_p32,0.9798448073898844,T01vsT02,AL_07,
S020,R_Area_p32,0.8596662589072623,T01vsT02,AL_07,
S018,R_Area_p32,0.9649214667371044,T01vsT02,AL_07,
S017,R_Area_p32,0.9803030848072318,T01vsT02,AL_07,
S016,R_Area_p32,0.9749210945245843,T01vsT02,AL_07,
26CAMINO3920,R_Area_p32,0.9549394432855461,T01vsT02,AL_07,
41TPEF4693,R_Area_p32,0.7924314827759193,T01vsT02,AL_07,
07CAMINO6124,R_Area_p32,0.9406398656002701,T01vsT02,AL_07,
S038,R_Area_s32,0.9853021225710707,T01vsT02,AL_07,
S037,R_Area_s32,0.8766839269985365,T01vsT02,AL_07,
S036,R_Area_s32,0.9261008930508928,T01vsT02,AL_07,
S035,R_Area_s32,0.9738716599933799,T01vsT02,AL_07,
S034,R_Area_s32,0.9119754521630044,T01vsT02,AL_07,
S033,R_Area_s32,0.5239034190974616,T01vsT02,AL_07,
S032,R_Area_s32,0.7293913051720168,T01vsT02,AL_07,
S031,R_Area_s32,0.26065316483624307,T01vsT02,AL_07,
TOT7729F,R_Area_s32,0.3268320383978701,T01vsT02,AL_07,
S029,R_Area_s32,0.9843839766263878,T01vsT02,AL_07,
S028,R_Area_s32,0.9171996711647216,T01vsT02,AL_07,
S027,R_Area_s32,0.8528993922806868,T01vsT02,AL_07,
S025,R_Area_s32,0.33378859873557853,T01vsT02,AL_07,
S024,R_Area_s32,0.9720042126291716,T01vsT02,AL_07,
S023,R_Area_s32,0.9924641470858889,T01vsT02,AL_07,
S022,R_Area_s32,0.8591903775142306,T01vsT02,AL_07,
S021,R_Area_s32,0.7309317748865413,T01vsT02,AL_07,
S020,R_Area_s32,0.6758081223147445,T01vsT02,AL_07,
S018,R_Area_s32,0.9768254080879495,T01vsT02,AL_07,
S017,R_Area_s32,0.9851683554665064,T01vsT02,AL_07,
S016,R_Area_s32,0.6445186194099262,T01vsT02,AL_07,
26CAMINO3920,R_Area_s32,0.9395602144260389,T01vsT02,AL_07,
41TPEF4693,R_Area_s32,0.8131974596611576,T01vsT02,AL_07,
07CAMINO6124,R_Area_s32,0.9470408777208069,T01vsT02,AL_07,
S038,R_Area_10d,0.9894479659472135,T01vsT02,AL_07,
S037,R_Area_10d,0.9866799854384923,T01vsT02,AL_07,
S036,R_Area_10d,0.9811531417059268,T01vsT02,AL_07,
S035,R_Area_10d,0.9750637684719641,T01vsT02,AL_07,
S034,R_Area_10d,0.9887140325614456,T01vsT02,AL_07,
S033,R_Area_10d,0.9867876138466651,T01vsT02,AL_07,
S032,R_Area_10d,0.9806950832058514,T01vsT02,AL_07,
S031,R_Area_10d,0.9297467293629704,T01vsT02,AL_07,
TOT7729F,R_Area_10d,0.9951200242162949,T01vsT02,AL_07,
S029,R_Area_10d,0.9890808512208589,T01vsT02,AL_07,
S028,R_Area_10d,0.9267999559001866,T01vsT02,AL_07,
S027,R_Area_10d,0.9639479172328891,T01vsT02,AL_07,
S025,R_Area_10d,0.9873117238068829,T01vsT02,AL_07,
S024,R_Area_10d,0.9896387092833502,T01vsT02,AL_07,
S023,R_Area_10d,0.9993635596195865,T01vsT02,AL_07,
S022,R_Area_10d,0.982129942674881,T01vsT02,AL_07,
S021,R_Area_10d,0.9790778684238128,T01vsT02,AL_07,
S020,R_Area_10d,0.9776866675526783,T01vsT02,AL_07,
S018,R_Area_10d,0.979012887409674,T01vsT02,AL_07,
S017,R_Area_10d,0.99385899157674,T01vsT02,AL_07,
S016,R_Area_10d,0.9670102840496354,T01vsT02,AL_07,
26CAMINO3920,R_Area_10d,0.9896652748275779,T01vsT02,AL_07,
